Date,Open,High,Low,Close,Volume,Rolling30
03-12-2015,129.6199951,132.1999969,126.3899994,126.8099976,26647300,114.17566630633333
04-12-2015,127.0,130.9900055,125.75,130.9299927,20250400,115.29599940666667
07-12-2015,131.1900024,133.2700043,122.75,125.3600006,23351600,116.13999939666668
08-12-2015,121.5100021,128.2400055,121.0999985,126.9800034,18591100,116.93799948
09-12-2015,127.6999969,128.7799988,122.3300018,124.1999969,17788800,117.64233272
10-12-2015,124.5,125.2099991,121.6200027,122.9100037,13474100,118.21266607333334
11-12-2015,121.4499969,123.0,118.5999985,118.9100037,16105300,118.67233277333334
14-12-2015,119.7699966,120.9000015,114.6600037,120.6699982,18679300,119.08199947000001
15-12-2015,121.9300003,123.3000031,118.5400009,118.5999985,11760000,119.44733277333333
16-12-2015,119.8000031,123.0,118.0899963,122.6399994,13181000,119.87733282333333
17-12-2015,123.9700012,126.3499985,122.4199982,122.5100021,17284900,120.15933279000001
18-12-2015,120.8499985,122.1900024,117.9199982,118.0199966,17948100,120.30999934333335
21-12-2015,119.5100021,119.5899963,115.6600037,116.6299973,11670000,120.39566600000002
22-12-2015,117.3000031,117.4300003,114.8600006,116.2399979,9689000,120.60833257666667
23-12-2015,116.9100037,118.5599976,115.7799988,118.1600037,9324300,120.79033280333334
24-12-2015,118.2200012,118.8000031,117.3000031,117.3300018,3531300,120.93933284333335
28-12-2015,117.2600021,117.3499985,113.8499985,117.1100006,8424300,121.21233292333334
29-12-2015,118.1900024,119.5999985,116.9199982,119.1200027,8159200,121.72799962999999
30-12-2015,118.9499969,119.0199966,116.4300003,116.7099991,8149700,121.90666631666666
31-12-2015,116.2099991,117.4599991,114.2799988,114.3799973,9273000,121.81599961
04-01-2016,109.0,110.0,105.2099991,109.9599991,20794800,121.46033300333333
05-01-2016,110.4499969,110.5800018,105.8499985,107.6600037,17664600,121.04166642
06-01-2016,105.2900009,117.9100037,104.9599991,117.6800003,33045700,120.83633322
07-01-2016,116.3600006,122.1800003,112.2900009,114.5599976,33636700,120.48733318
08-01-2016,116.3300018,117.7200012,111.0999985,111.3899994,18067100,120.08999990666668
11-01-2016,112.1299973,116.7900009,111.1999969,114.9700012,21920400,119.78366649
12-01-2016,116.1100006,117.7799988,115.0800018,116.5800018,15133500,119.48833313666667
13-01-2016,114.4300003,114.4800034,104.5299988,106.5599976,24921600,118.92933299666667
14-01-2016,105.6500015,109.25,101.2099991,107.0599976,23664800,118.31899949333335
15-01-2016,102.4300003,105.5,101.7200012,104.0400009,19775100,117.48933310000001
19-01-2016,106.5699997,110.1399994,105.5500031,107.8899994,35722800,116.85866649333335
20-01-2016,108.9100037,109.9899979,97.05000305,107.7399979,53009400,116.08566666666667
21-01-2016,108.3199997,108.5100021,102.0999985,102.3499985,31027500,115.31866659666666
22-01-2016,104.7200012,104.9899979,99.22000122,100.7200012,26821800,114.44333318999999
25-01-2016,99.77999878,102.6800003,99.0,99.12000275,20321100,113.607333385
26-01-2016,99.73999786,100.5500031,94.84999847,97.83000183,22083900,112.77133332266666
27-01-2016,96.61000061,97.84999847,90.58999634,91.15000153,25556200,111.845999917
28-01-2016,93.83999634,95.25,90.11000061,94.41000366,24562300,110.97066676566666
29-01-2016,92.0,94.38999939,90.62999725,91.83999634,20463900,110.07866669366668
01-02-2016,91.79000092,97.18000031,91.30000305,94.08999634,19684500,109.126999925
02-02-2016,95.54000092,96.65000153,90.73000336,91.48999786,21906500,108.09299978366667
03-02-2016,92.41000366,92.69000244,86.13999939,90.73999786,27466000,107.18366649233333
04-02-2016,89.5,91.25,86.54000092,89.70999908,19108600,106.28633321833333
05-02-2016,88.23000336,88.94999695,81.86000061,82.79000092,25929300,105.17133331900001
08-02-2016,80.56999969,84.69999695,79.94999695,83.31999969,25035600,104.00999985199999
09-02-2016,81.75,88.40000153,81.55000305,86.12999725,25892900,102.96999970033333
10-02-2016,89.0,92.20999908,87.41999817,88.44999695,23146500,102.01466624533333
11-02-2016,87.41999817,88.38999939,82.91000366,86.34999847,21820300,100.922332771
12-02-2016,86.63999939,89.72000122,85.26000214,87.40000153,19067700,99.945332852
16-02-2016,89.0,90.13999939,87.54000092,89.05000305,16356600,99.10099971033334
17-02-2016,90.12999725,94.76999664,89.63999939,94.76000214,18323800,98.59433314500001
18-02-2016,94.80000305,94.90000153,90.30999756,90.48999786,17695300,98.02199961699999
19-02-2016,89.98000336,91.40000153,88.02999878,89.23000336,14259200,97.07366638566667
22-02-2016,90.75,93.11000061,88.30000305,91.93000031,16321800,96.31933314266668
23-02-2016,91.40000153,92.48999786,89.05000305,89.12000275,12744400,95.576999921
24-02-2016,88.5,91.76000214,86.69999695,91.61000061,15972800,94.79833323466667
25-02-2016,91.08000183,94.80999756,90.20999908,94.52999878,17898800,94.063333134
26-02-2016,95.30000305,97.48000336,94.25,94.79000092,16975200,93.67099991133334
29-02-2016,94.80999756,97.19999695,93.33999634,93.41000366,13663100,93.21600011333334
01-03-2016,94.58000183,99.16000366,93.61000061,98.30000305,17048800,93.02466685166665
02-03-2016,98.01000214,99.48000336,95.90000153,97.61000061,19102800,92.68200022533333
03-03-2016,97.83000183,98.34999847,95.38999939,97.93000031,15320900,92.35500030566666
04-03-2016,98.76000214,102.2200012,98.31999969,101.5800018,23414600,92.329333749
07-03-2016,101.0,101.7900009,95.25,95.48999786,23855200,92.15500030433334
08-03-2016,95.0,98.27999878,94.5,96.23000336,14797000,92.05866699133334
09-03-2016,96.81999969,98.37000275,95.0,98.0,12298700,92.06433359700002
10-03-2016,98.18000031,99.73999786,95.44999695,97.36000061,17002100,92.27133356633334
11-03-2016,99.51000214,99.59999847,96.05000305,97.66000366,15114300,92.37966689966667
14-03-2016,97.19999695,99.41999817,97.16999817,98.12999725,11251900,92.58933359666666
15-03-2016,97.87000275,98.51000214,96.43000031,97.86000061,9691800,92.71500040566667
16-03-2016,97.52999878,99.73000336,97.5,99.34999847,12630500,92.97700042599999
17-03-2016,99.05000305,101.3899994,99.0,99.72000122,13825000,93.27633387133332
18-03-2016,100.5,102.4100037,100.0100021,101.1200027,15453500,93.65666732533333
21-03-2016,101.1500015,102.0999985,99.5,101.0599976,9578500,94.26566721466665
22-03-2016,100.4800034,101.5199966,99.19999695,99.83999634,9069900,94.81633376966667
23-03-2016,99.75,100.3899994,98.80999756,99.58999634,8313500,95.265000406
24-03-2016,98.63999939,98.84999847,97.06999969,98.36000061,10671100,95.59533386133333
28-03-2016,98.33999634,101.4400024,97.81999969,101.2099991,12432200,96.09066721566666
29-03-2016,101.0800018,104.3300018,101.0,104.1299973,16008900,96.64833374133333
30-03-2016,104.6500015,104.9100037,101.4800034,102.1900024,14705000,97.08633371966667
31-03-2016,102.4300003,103.5299988,101.0500031,102.2300034,9747500,97.33533376166666
01-04-2016,102.9300003,105.7900009,102.4700012,105.6999969,14182400,97.84233372966666
04-04-2016,105.9000015,105.9199982,103.1999969,104.3499985,10940400,98.34633356766668
05-04-2016,103.4700012,105.75,103.25,104.9400024,10060900,98.78000030399998
06-04-2016,105.3000031,106.4400024,104.25,104.8300018,9605800,99.303666939
07-04-2016,104.3099976,106.4400024,103.5999985,104.4499969,10774900,99.73166681533333
08-04-2016,105.1200027,105.3300018,102.8199997,103.8099976,7857600,100.04100010933332
11-04-2016,104.0400009,104.9800034,102.6200027,102.6800003,7451300,100.30400008866667
12-04-2016,103.1500015,107.2200012,102.2099991,106.9800034,12437000,100.75633341333332
13-04-2016,108.0,111.2799988,107.8799973,109.6500015,16701700,101.134666695
14-04-2016,110.0100021,111.6399994,109.1500015,110.4199982,9553700,101.56166661466666
15-04-2016,110.6399994,111.8499985,109.7799988,111.5100021,11746100,102.01433334099998
18-04-2016,109.9000015,110.6999969,106.0199966,108.4000015,32816400,102.24166666433332
19-04-2016,99.48999786,101.3700027,94.19999695,94.33999634,55728800,102.20333328033334
20-04-2016,94.33999634,96.98000336,93.13999939,96.76999664,26613500,102.22133305633334
21-04-2016,97.30999756,97.37999725,94.77999878,94.98000336,19919400,102.12066650166666
22-04-2016,94.84999847,96.69000244,94.20999908,95.90000153,15806300,102.07199986566665
25-04-2016,95.69999695,95.75,92.80000305,93.55999756,14985400,101.93533299566667
26-04-2016,93.5,93.55000305,91.25,92.43000031,15330900,101.74533309766666
27-04-2016,92.18000031,92.5,90.20999908,91.04000092,12218900,101.51799977466666
28-04-2016,91.5,92.66999817,90.08999634,90.27999878,11474900,101.21566645166668
29-04-2016,90.5,90.55999756,88.20999908,90.02999878,13968000,100.89266637033333
02-05-2016,90.41000366,93.22000122,89.88999939,93.11000061,12547000,100.62566630066667
03-05-2016,92.08000183,93.25,91.30000305,91.54000092,10593900,100.308333078
