Date,Close_Std,High_Std,Low_Std
2016-07-12,-1.1037828190289405,-1.1069830166608494,-1.1005986409523207
2016-07-13,-1.1058922518582968,-1.107097035741351,-1.1016840280838978
2016-07-14,-1.098528359350839,-1.1020799932151688,-1.0998233940035411
2016-07-15,-1.0985667211874477,-1.1009017283886142,-1.0952493660286802
2016-07-18,-1.094539576927256,-1.0977470941697267,-1.0948617425542904
2016-07-19,-1.0943861588423287,-1.0982411865178099,-1.0919932933552752
2016-07-20,-1.0940409900973733,-1.0964928262887483,-1.0904427698839403
2016-07-21,-1.09607372851502,-1.0944403958465285,-1.0928073115236263
2016-07-22,-1.0990269461807216,-1.1009017283886142,-1.0959858713316637
2016-07-25,-1.1040896551987949,-1.1026501176154073,-1.1013739174748758
2016-07-26,-1.1066593422829325,-1.105956786940874,-1.1033120644206005
2016-07-27,-1.0825732589180141,-1.0817077528972825,-1.0787751169900215
2016-07-28,-1.0772421048282028,-1.0813276796297007,-1.078503777600571
2016-07-29,-1.0777406916580854,-1.0809475773643873,-1.0751701624880228
2016-08-01,-1.0706836060589744,-1.0748663180898834,-1.0723404549348037
2016-08-02,-1.076705126900204,-1.0751703883030417,-1.07392974962571
2016-08-03,-1.0716808089802472,-1.0760445829164382,-1.0709450163417555
2016-08-04,-1.0713739728103928,-1.075436442490122,-1.0689680981764593
2016-08-05,-1.065199033884236,-1.0691651320829616,-1.0654794277594
2016-08-08,-1.0617855619637528,-1.066428558160002,-1.0616806467333186
2016-08-09,-1.0600980215525695,-1.0642621086372808,-1.0583858028403421
2016-08-10,-1.0632046573031984,-1.06441414374386,-1.0593548763132044
2016-08-11,-1.0634731316364439,-1.0643001246633585,-1.059006024058386
2016-08-12,-1.06251429055178,-1.0661625039729214,-1.0592773634478365
2016-08-15,-1.057528305206924,-1.0619816400340585,-1.0581144634508917
2016-08-16,-1.057911865049996,-1.0593590851916002,-1.0537342620001133
2016-08-17,-1.0585255081281968,-1.0626277674887206,-1.0571066483322331
2016-08-18,-1.059062456794688,-1.0617536018730556,-1.0544707673030969
2016-08-19,-1.0579885594617056,-1.06141151563382,-1.05702910589309
2016-08-22,-1.0612486132972616,-1.0636539972086962,-1.059006024058386
2016-08-23,-1.0599446034676423,-1.0628178186213773,-1.0563701430292498
2016-08-24,-1.0630896010548798,-1.0649842681440984,-1.0596649869222263
2016-08-25,-1.0648538651392807,-1.0682909664672966,-1.0635412808136755
2016-08-26,-1.0672701341384911,-1.0680249122802161,-1.0649755202000708
2016-08-29,-1.0677303883932727,-1.0699632946442028,-1.0650530330654386
2016-08-30,-1.0708753859805102,-1.0735360471544813,-1.0681153087885364
2016-08-31,-1.0704918553989462,-1.073269992967401,-1.0675726300096355
2016-09-01,-1.068075557138228,-1.0723957983540044,-1.0676501428750034
2016-09-02,-1.064240192799572,-1.0678348611475594,-1.0629986020347746
2016-09-06,-1.0643552783093981,-1.0666946123470824,-1.0603239497860666
2016-09-07,-1.0618239238003615,-1.0649462521180209,-1.0620295285619124
2016-09-08,-1.0727163737381284,-1.0706094510965967,-1.0691231534809704
2016-09-09,-1.0818828921665957,-1.0765006592384436,-1.0773021359578299
2016-09-12,-1.0730231806464752,-1.0765006592384436,-1.0796279063779444
2016-09-13,-1.0633964372247342,-1.0648322330375193,-1.061370565698072
2016-09-14,-1.0487453466215286,-1.0487168887106515,-1.0560988036397994
2016-09-15,-1.0341709504300327,-1.0384547364995529,-1.0371437288765153
2016-09-16,-1.0366639431024607,-1.0369344434292258,-1.035011755406708
2016-09-19,-1.041803317270736,-1.036744392296569,-1.0380740311298058
2016-09-20,-1.0418416791073448,-1.0445740118001343,-1.0409424803288212
2016-09-21,-1.0419183735190545,-1.0450681331459493,-1.0412138197182714
2016-09-22,-1.0378145348471528,-1.041457364609593,-1.035166810711219
2016-09-23,-1.0451400947795095,-1.0420274890098316,-1.0446637189157593
2016-09-26,-1.0444880898646998,-1.0473486017491715,-1.0446637189157593
2016-09-27,-1.043682666864963,-1.048146764310413,-1.0416014727664369
2016-09-28,-1.0403842511927983,-1.04259761341007,-1.037376297046394
2016-09-29,-1.047172833197156,-1.0457902636550351,-1.043694645442897
2016-09-30,-1.0438360556883823,-1.0474246048035953,-1.043694645442897
2016-10-03,-1.0458688233675366,-1.0486408566584962,-1.0418340409363156
2016-10-04,-1.0440278356099184,-1.0438518812910484,-1.0404773439890636
2016-10-05,-1.0438360556883823,-1.046322372029196,-1.0402447462454092
2016-10-06,-1.0406143636894352,-1.043737862210547,-1.0385391970433389
2016-10-07,-1.0399623587746254,-1.042901683623228,-1.037066186437372
2016-10-10,-1.0323299626724145,-1.034577942773848,-1.0323758743775717
2016-10-11,-1.0313711215877504,-1.0272043995922882,-1.0266389759795411
2016-10-12,-1.027382368425675,-1.02990295748917,-1.024507002509734
2016-10-13,-1.028763072667004,-1.0319553879313896,-1.0284995804861226
2016-10-14,-1.0262701092560838,-1.029180826980084,-1.0230340214775426
2016-10-17,-1.0265769161644305,-1.0304350948610626,-1.0243907184247947
2016-10-18,-1.0268837523342849,-1.029028791873505,-1.02179360861523
2016-10-19,-1.0282261240005128,-1.030739136076489,-1.0359420576599987
2016-10-20,-1.0284562657586576,-1.032183455090124,-1.0261350388464365
2016-10-21,-1.0302205298430582,-1.0339698023475317,-1.0263288653705191
2016-10-24,-1.0261933855828664,-1.0308151681286442,-1.0235379290368718
2016-10-25,-1.0238921728319743,-1.0284586674732665,-1.0223362873941306
2016-10-26,-1.034094256018323,-1.038568784577786,-1.037841462959927
2016-10-27,-1.038351483513644,-1.0379606441514697,-1.0347791872368293
2016-10-28,-1.0412663686042447,-1.040431163887349,-1.0372987841810262
2016-10-31,-1.0419567353556631,-1.044155922506475,-1.0382678576538886
2016-11-01,-1.049819243954511,-1.045904311733268,-1.0486175552463515
2016-11-02,-1.049435713372947,-1.051301427527032,-1.045904131778072
2016-11-03,-1.056185933540696,-1.0546841289046538,-1.0524163066986574
2016-11-04,-1.059982965304251,-1.0592830821371764,-1.0579981793659523
2016-11-07,-1.0539614152015135,-1.0582948684432785,-1.052765188527251
2016-11-08,-1.0514684517905935,-1.053695915210756,-1.0518348862739604
2016-11-09,-1.0521588185420119,-1.0552162372788148,-1.058230747535831
2016-11-10,-1.064010080302935,-1.0560904318922113,-1.0668361247066522
2016-11-11,-1.061555449467116,-1.0645281628243612,-1.0640451883730047
2016-11-14,-1.0719876451501014,-1.0685570206543769,-1.073619639016688
2016-11-15,-1.0666181292236816,-1.0690511130024603,-1.0655569406247678
2016-11-16,-1.0555722904624951,-1.0593590851916002,-1.0638513914226975
2016-11-17,-1.055725708547422,-1.0589030088695945,-1.0552072430323047
2016-11-18,-1.0553038161292494,-1.0581808493627771,-1.051989912004696
2016-11-21,-1.048898735444948,-1.0526697144885118,-1.0506332150574438
2016-11-22,-1.0486302611117024,-1.0510353733399516,-1.0452451689142317
2016-11-23,-1.050816417614276,-1.054494077771997,-1.049392802195131
2016-11-25,-1.048668622948311,-1.0531257908105174,-1.046989518909649
2016-11-28,-1.0495124077846567,-1.0508453222072949,-1.0452839401338032
2016-11-29,-1.0499343002028294,-1.0525176793819329,-1.050400646887565
2016-11-30,-1.0535395520448485,-1.0518715519272706,-1.0496253999387855
2016-12-01,-1.057489972631823,-1.0566605272947183,-1.0544319960835251
2016-12-02,-1.0559174592074503,-1.0598912225634927,-1.0551297301669371
2016-12-05,-1.0589474005463695,-1.0601192607244954,-1.0574555005870514
2016-12-06,-1.055725708547422,-1.058864992843517,-1.0538117748654812
2016-12-07,-1.0515835080389118,-1.055710329626898,-1.0539280589504205
2016-12-08,-1.0474029456937928,-1.050997357313874,-1.048346215856901
2016-12-09,-1.0403842511927983,-1.0423695752490671,-1.0417177568513762
2016-12-12,-1.0428772146037184,-1.0412293264485901,-1.0410200227679642
2016-12-13,-1.0356283783445792,-1.037732605990467,-1.0361358841840813
2016-12-14,-1.0356283783445792,-1.0366683892421453,-1.0313680296851377
2016-12-15,-1.0332121093453688,-1.0346539458282717,-1.0303989562122755
2016-12-16,-1.0326367988422689,-1.0355281404416683,-1.028770919875573
2016-12-19,-1.030067111758131,-1.032183455090124,-1.0283832964011832
2016-12-20,-1.0288781581768303,-1.031727349770387,-1.0247783418991845
2016-12-21,-1.0284562657586576,-1.0321074230379688,-1.0243907184247947
2016-12-22,-1.0314094834243592,-1.0354901244155905,-1.0288096910951445
2016-12-23,-1.0305273660129126,-1.0354521373872445,-1.0290035176192271
2016-12-27,-1.0276891753340216,-1.03058710096991,-1.025514847202168
2016-12-28,-1.0296068575033497,-1.0297509513803225,-1.0266389759795411
2016-12-29,-1.029721913751668,-1.0332096558123682,-1.025863699456986
2016-12-30,-1.0332121093453688,-1.032867598570864,-1.029623709263496
2017-01-03,-1.0319464320908505,-1.0361742678963306,-1.0322208190730606
2017-01-04,-1.0324450481822407,-1.0354901244155905,-1.0283832964011832
2017-01-05,-1.0301821680064496,-1.0341598534801884,-1.0281507282313043
2017-01-06,-1.0251961826615936,-1.0292188140084302,-1.0255923600675356
2017-01-09,-1.0210540114145912,-1.0243918226149047,-1.0198942033153016
2017-01-10,-1.0205937571598096,-1.0245818737475614,-1.0184987351484778
2017-01-11,-1.0181391263239903,-1.022491427279264,-1.0173358647253083
2017-01-12,-1.0200568084933184,-1.0248859149629879,-1.0188476169770715
2017-01-13,-1.020862231493055,-1.0236696631080873,-1.016521846556957
2017-01-17,-1.0171802852393264,-1.021313191450441,-1.0188088457574997
2017-01-18,-1.017218647075935,-1.020324977756543,-1.0130331761398979
2017-01-19,-1.018024070075672,-1.0218833158506795,-1.0143511018675782
2017-01-20,-1.0171802852393264,-1.0205150288891998,-1.0129556337007546
2017-01-23,-1.016873449069472,-1.0191467419277198,-1.012800607970019
2017-01-24,-1.0172953414876449,-1.021845299824602,-1.013847194308249
2017-01-25,-1.0099698108167958,-1.0142437184820392,-1.0108236898047227
2017-01-26,-1.0097396690586513,-1.0129514345749833,-1.005706983050961
2017-01-27,-1.0097013364835503,-1.0132935208142189,-1.005706983050961
2017-01-30,-1.01092865190146,-1.0160300947371785,-1.0093506791987559
2017-01-31,-1.0120025492344422,-1.016942276378921,-1.009505734503267
2017-02-01,-0.9836208472760865,-0.982355058072076,-0.9847362189028092
2017-02-02,-0.984464632112432,-0.9865359510086706,-0.9817514856188545
2017-02-03,-0.9823551700215681,-0.9872960975438343,-0.9802784750128876
2017-02-06,-0.977714411944683,-0.9823170710437299,-0.9774100553876478
2017-02-07,-0.972958539096464,-0.9762738277953038,-0.9714017880263915
2017-02-08,-0.971002524352035,-0.975779706449489,-0.9684170251686615
2017-02-09,-0.9695450671759808,-0.974905540833824,-0.9688046782168267
2017-02-10,-0.9706956881821807,-0.9730431325265294,-0.9651996941410527
2017-02-13,-0.966208318928715,-0.9696984181772537,-0.9624863002465485
2017-02-14,-0.959573096486269,-0.9648714557814598,-0.9605481533008239
2017-02-15,-0.9576938054150574,-0.9603864926317071,-0.9552376495967548
2017-02-16,-0.9583074192317507,-0.9617928246169961,-0.954384860208832
2017-02-17,-0.9568883531538129,-0.9620588498063449,-0.9533769859426227
2017-02-21,-0.9531297124883744,-0.9585621293482217,-0.9499658875384821
2017-02-22,-0.9515571990640017,-0.9571558553583958,-0.9494619504053774
2017-02-23,-0.9537817174031841,-0.955787568396916,-0.948725445102394
2017-02-24,-0.9532831013117938,-0.9589041865897259,-0.9526792814329863
2017-02-27,-0.9522475950769278,-0.9559395745057635,-0.9488029875415371
2017-02-28,-0.9520174240572755,-0.9559395745057635,-0.9471749512048346
2017-03-01,-0.9412784507274511,-0.9456394642640504,-0.943686251214
2017-03-02,-0.9444617516282819,-0.9451453429182357,-0.9391897952520576
2017-03-03,-0.9413167833025521,-0.9468556871212197,-0.9398487581158979
2017-03-06,-0.9430043529752432,-0.9470837252822225,-0.9398099573225508
2017-03-07,-0.942313956962317,-0.9462855917187127,-0.9390735111671182
2017-03-08,-0.9443083628048625,-0.946969706201721,-0.9389571679346279
2017-03-09,-0.9455357074842798,-0.9508085418968116,-0.945818224683807
2017-03-10,-0.9437714141383713,-0.9486420633763589,-0.9396549315918152
2017-03-13,-0.9435413016417343,-0.9483760381870101,-0.9389571679346279
2017-03-14,-0.9443466953799635,-0.9475398595996911,-0.9388796846430356
2017-03-15,-0.9387087051202979,-0.9433589666630965,-0.9381431793400521
2017-03-16,-0.9378265877088514,-0.9423327369431208,-0.933375354414884
2017-03-17,-0.9405113310413075,-0.9424087689952761,-0.9348095642275038
2017-03-20,-0.934873340781642,-0.9405083736596355,-0.9334916384998234
2017-03-21,-0.9410866708059151,-0.9355673341878772,-0.9354297854455479
2017-03-22,-0.9350267881280768,-0.9401282713943221,-0.9353135013606085
2017-03-23,-0.9369444702974048,-0.9402043034464774,-0.9320186278938565
2017-03-24,-0.9380183676303873,-0.9395961630201612,-0.9330264430125149
2017-03-27,-0.9370978591208243,-0.9415725904079572,-0.9397324740309585
2017-03-28,-0.9258986022747107,-0.9308543908725847,-0.9319798862480603
2017-03-29,-0.9246713161183088,-0.9291439886741376,-0.9220177825562117
2017-03-30,-0.9254000447063359,-0.9291060016457915,-0.9208161409134705
2017-03-31,-0.9264355509412019,-0.9299801672614566,-0.9227155462133989
2017-04-03,-0.9262821621177824,-0.9305503206594267,-0.9225604613351125
2017-04-04,-0.9221782941843731,-0.9276236956038103,-0.9220953249953548
2017-04-05,-0.925054817438365,-0.9254572170833577,-0.9196144992707295
2017-04-06,-0.9264355509412019,-0.9290299695936363,-0.9210099674375531
2017-04-07,-0.9276628956206192,-0.9303222824984239,-0.9217076719471896
2017-04-10,-0.9283149005354289,-0.9314624733034378,-0.9231419409073603
2017-04-11,-0.9342213358668323,-0.9334768877195798,-0.9341506013636636
2017-04-12,-0.9335693309520227,-0.9380378829214878,-0.9304681339962971
2017-04-13,-0.9364458542060147,-0.9371636593103597,-0.9303130491180107
2017-04-17,-0.9334542747037042,-0.9390640546460004,-0.9310108127751979
2017-04-18,-0.9358705729644224,-0.9384559722151473,-0.9300804809481319
2017-04-19,-0.9378649788069678,-0.9386079783239948,-0.9326388491119005
2017-04-20,-0.9311147001162035,-0.9351112578658716,-0.9298866544240493
2017-04-21,-0.9317667050310131,-0.9360234685053458,-0.9272120021753413
2017-04-24,-0.9265122746144193,-0.9311964481140889,-0.9220565833495586
2017-04-25,-0.9230988026939361,-0.9275857085754643,-0.9193819311008506
2017-04-26,-0.9263588857909999,-0.9287258993804781,-0.9212812772532282
2017-04-27,-0.9259369933728271,-0.930398256555116,-0.921552646216454
2017-04-28,-0.9264739420393183,-0.9298661481809551,-0.9217076719471896
2017-05-01,-0.9152362940950882,-0.9188438784324247,-0.9151567258070326
2017-05-02,-0.9116694333511856,-0.9154611770548028,-0.9078693335114427
2017-05-03,-0.9133953355989777,-0.9177416166602936,-0.9178313780557406
2017-05-04,-0.9154280740166241,-0.9190719165934274,-0.9118619114878312
2017-05-05,-0.906108108241722,-0.9120784756771809,-0.9081794441204648
2017-05-08,-0.8905749294885775,-0.8941387390690961,-0.8993802404255611
2017-05-09,-0.8868162303001236,-0.8896537759193434,-0.8822470285230621
2017-05-10,-0.8896160884039136,-0.8932265284296218,-0.8874412481421917
2017-05-11,-0.8869696776465584,-0.8927324070838071,-0.8866660011934121
2017-05-12,-0.8787236092046389,-0.8838005838035738,-0.8775179452436902
2017-05-15,-0.8802577900539105,-0.8829264181879088,-0.8760449346377233
2017-05-16,-0.8811399074653571,-0.8851688707650537,-0.8773241187196076
2017-05-17,-0.9011605139949825,-0.8908320117481664,-0.8967443298226493
2017-05-18,-0.8923775554095871,-0.8955070260305759,-0.8912399995944976
2017-05-19,-0.8903831495670417,-0.8930745223207743,-0.885425558757324
2017-05-22,-0.8868162303001236,-0.8907940247198204,-0.8843402011995223
2017-05-23,-0.8875449588881507,-0.8895778018626511,-0.882789707301963
2017-05-24,-0.8893092522340592,-0.8923523628139568,-0.8852705330265884
2017-05-25,-0.8872765138164128,-0.8916681903354854,-0.8838750648597647
2017-05-26,-0.8882736874761779,-0.8920862796291449,-0.882789707301963
2017-05-30,-0.8880435749795409,-0.8913641781177905,-0.8827121648628198
2017-05-31,-0.8915337705732416,-0.8923523628139568,-0.8863946322301863
2017-06-01,-0.8899229245737679,-0.895545013058922,-0.8870148534482303
2017-06-02,-0.8812166311385745,-0.8874873553943537,-0.8844177436386655
2017-06-05,-0.8870464013197759,-0.8912881460656351,-0.8822082277297152
2017-06-06,-0.8850519954772305,-0.886119068432874,-0.8809678444411778
2017-06-07,-0.8815234673084288,-0.8854729409782117,-0.8782544505466736
2017-06-08,-0.8829808659614676,-0.8871452981528496,-0.8785645611556957
2017-06-09,-0.90603144309152,-0.8884755400905202,-0.9110478637457046
2017-06-12,-0.9196853307734528,-0.9230627583973654,-0.9246536931591235
2017-06-13,-0.9151979615199872,-0.9178936807646043,-0.9144202796515999
2017-06-14,-0.9206825044332179,-0.9177036296319476,-0.9194982151857901
2017-06-15,-0.9240193112034991,-0.9291820336979468,-0.9258165340085175
2017-06-16,-0.9317667050310131,-0.9291060016457915,-0.9258553348018645
2017-06-19,-0.9161568026046512,-0.9205922096637547,-0.9201959196954265
2017-06-20,-0.9212578441978255,-0.920098146313403,-0.9152342682461757
2017-06-21,-0.9179594285256607,-0.9231387324540575,-0.91651345232806
2017-06-22,-0.9188798785122083,-0.9207442737680652,-0.9145365637365392
2017-06-23,-0.9163869151012881,-0.9189958845412721,-0.9145753053823354
2017-06-26,-0.9181511499241812,-0.9147390175479853,-0.91352868947033
2017-06-27,-0.9261671058694639,-0.9227966752125534,-0.920351004573713
2017-06-28,-0.9181128173490802,-0.9229867263452101,-0.922134066641151
2017-06-29,-0.9263588857909999,-0.9267114849643361,-0.9255452241928426
2017-06-30,-0.925054817438365,-0.9273576124189984,-0.9197307833556689
2017-07-03,-0.9270492232809106,-0.9260653575096739,-0.9223666348110299
2017-07-05,-0.9247863723666272,-0.9280037978691237,-0.9238396454169968
2017-07-06,-0.93000247020812,-0.9329067923170729,-0.9250412870597379
2017-07-07,-0.9244412036216718,-0.9281558039779711,-0.9231419409073603
2017-07-10,-0.9210660642762897,-0.9235948667715262,-0.9213200780465752
2017-07-11,-0.9192634383552801,-0.9239749110413765,-0.9174049833617791
2017-07-12,-0.9184579860940355,-0.9227207011558612,-0.9156994045859334
2017-07-13,-0.9106722011684051,-0.9139408259890124,-0.9132961213004511
2017-07-14,-0.9058013305948831,-0.9107481757440472,-0.9059699282115145
2017-07-17,-0.9038069247523377,-0.9047809645477763,-0.9011633024929993
2017-07-18,-0.9018125189097922,-0.9077075316079295,-0.9007757085923848
2017-07-19,-0.8982072670677731,-0.9028045371599804,-0.895814057143134
2017-07-20,-0.9008153452500273,-0.9015882563073481,-0.894883725316068
2017-07-21,-0.9010837903217651,-0.9065292957791065,-0.8999616608502581
2017-07-24,-0.8941034576573792,-0.8989277144365438,-0.8960078836672166
2017-07-25,-0.8916104357234436,-0.8936066306949353,-0.8886428897849329
2017-07-26,-0.8888489687177701,-0.893264573453431,-0.8837587807748253
2017-07-27,-0.8999715604136816,-0.8930364772969651,-0.9060862122964538
2017-07-28,-0.9040370372489746,-0.9073274873380793,-0.898760019207517
2017-07-31,-0.906990284176184,-0.906947385072766,-0.902868881268845
2017-08-01,-0.9019275751581107,-0.9073654743664253,-0.9017835237110433
2017-08-02,-0.8747348560425634,-0.8711439439087515,-0.8717422460523128
2017-08-03,-0.8807563476222853,-0.8807979266958023,-0.8761612187226627
2017-08-04,-0.8776113792965554,-0.8800758251844478,-0.8735641089130979
2017-08-07,-0.8683298046197697,-0.8742986071253706,-0.869765357460792
2017-08-08,-0.8634588755232323,-0.8632382923530308,-0.8635632635754531
2017-08-09,-0.8597002348577938,-0.8653667258496742,-0.8603071909020481
2017-08-10,-0.8817151887069493,-0.8701937462409312,-0.8776729709744258
2017-08-11,-0.8734308462129441,-0.8756288490630412,-0.8720910983071309
2017-08-14,-0.8643409929346788,-0.8693955546819584,-0.8617026590688718
2017-08-15,-0.8576291053420309,-0.861832018363205,-0.8563146129256596
2017-08-16,-0.8601221272759665,-0.8606537825343819,-0.8562758712798634
2017-08-17,-0.8719733890368898,-0.8674951593463177,-0.8652301007055027
2017-08-18,-0.8733541225397267,-0.8720941415765718,-0.8695715309367094
2017-08-21,-0.87446635244781,-0.8782134168771533,-0.8758123664678444
2017-08-22,-0.8646094965294322,-0.8701937462409312,-0.8645323370483153
2017-08-23,-0.8638424353663041,-0.8684073699857919,-0.8611987219357671
2017-08-24,-0.8665655112738612,-0.8673811402658164,-0.8624779060176514
2017-08-25,-0.8643026603595778,-0.8680653127442878,-0.859686969684004
2017-08-28,-0.8581277214334211,-0.8625921648983685,-0.8571286606677863
2017-08-29,-0.852604787422074,-0.8583352979050817,-0.8568572917045604
2017-08-30,-0.8509172177493829,-0.8554086728494654,-0.8467401622819762
2017-08-31,-0.8484242543384627,-0.85301415616801,-0.8433678055236318
2017-09-01,-0.8482324744169267,-0.8514178310455274,-0.8427863259513839
2017-09-05,-0.8557881468459203,-0.8540403858879856,-0.854686576588957
2017-09-06,-0.85644015176073,-0.8588293612554334,-0.8548416023196926
2017-09-07,-0.8589331736946656,-0.8616799542588943,-0.8554618235377367
2017-09-08,-0.8690201421096804,-0.8658228601671429,-0.8625554484567947
2017-09-11,-0.8580126651851027,-0.8624021137657119,-0.8572836863985218
2017-09-12,-0.8604672960209219,-0.8551425896646534,-0.8616251166297285
2017-09-13,-0.8651081126208224,-0.8703457523497787,-0.8649587317422768
2017-09-14,-0.8703625430374162,-0.8724742438418852,-0.8642610272326404
2017-09-15,-0.8642259366863604,-0.8665069746501513,-0.8646098794874586
2017-09-18,-0.868866753286261,-0.8682933509052906,-0.8646098794874586
2017-09-19,-0.8686366407896241,-0.8710679118565963,-0.8629043007116128
2017-09-20,-0.8788386654529573,-0.8768071428873274,-0.8807740179170952
2017-09-21,-0.8891174723125234,-0.8861570554612201,-0.8849604224175663
2017-09-22,-0.8948705188205074,-0.899573841891206,-0.8934495155034481
2017-09-25,-0.9000098929887826,-0.9012461990658439,-0.8988763032924565
2017-09-26,-0.8900763133971874,-0.8933025604817771,-0.8890692844788943
2017-09-27,-0.8858957803135761,-0.8902619163456594,-0.881898176268244
2017-09-28,-0.8895393647306962,-0.8919342735202973,-0.885154248941649
2017-09-29,-0.8863176727317488,-0.8925043689228043,-0.8878676428361532
2017-10-02,-0.8875066263130497,-0.8912881460656351,-0.8850767065025058
2017-10-03,-0.884936939228912,-0.8888556423558336,-0.8804639073080732
2017-10-04,-0.888772303567568,-0.89353059864278,-0.8860845216211642
2017-10-05,-0.8814467436352114,-0.8875253424226999,-0.8799212285291724
2017-10-06,-0.8817919123801667,-0.8873352912900432,-0.8779443399376516
2017-10-09,-0.8797208413874192,-0.8826223479747508,-0.8743393558618775
2017-10-10,-0.8794907288907824,-0.8777953275834939,-0.8758511081136406
2017-10-11,-0.8769977069568468,-0.8816721503069305,-0.8733315407432191
2017-10-12,-0.8791071690477106,-0.8801898442649493,-0.8734090831823623
2017-10-13,-0.8753101372841556,-0.8805319015064534,-0.8707731725794504
2017-10-16,-0.8642259366863604,-0.8701937462409312,-0.8659666060084861
2017-10-17,-0.861963085772077,-0.8668870769154646,-0.8598420545622905
2017-10-18,-0.8646862202026496,-0.8674951593463177,-0.8584077856021197
2017-10-19,-0.879183892720928,-0.8812920480416171,-0.8761612187226627
2017-10-20,-0.8781483279630466,-0.8787455252513141,-0.8725174930010924
2017-10-23,-0.8784551641329009,-0.8789735634123169,-0.8743006142160813
2017-10-24,-0.8748882448659828,-0.8799997931322926,-0.8715872203215771
2017-10-25,-0.877534655623338,-0.8795056717864778,-0.8751921452498004
2017-10-26,-0.8736992912846819,-0.8784414550381561,-0.8693389627668305
2017-10-27,-0.8520678387555828,-0.8565108766261332,-0.8618964855929544
2017-10-30,-0.8379920586554771,-0.8395213376858687,-0.8424374736965656
2017-10-31,-0.8290940438217632,-0.8335161394612518,-0.8299558026342955
2017-11-01,-0.8373400537406674,-0.8324138776891209,-0.8351112806076288
2017-11-02,-0.8326609045656659,-0.83788702553504,-0.8363904646895132
2017-11-03,-0.8158236574598867,-0.8159944921468264,-0.8137529225588627
2017-11-06,-0.8091117698672388,-0.8132198732000576,-0.8114271225649728
2017-11-07,-0.8069639752012738,-0.8122316885038912,-0.8041396711218323
2017-11-08,-0.8014793737650278,-0.808468884860956,-0.8013099931423887
2017-11-09,-0.8028601072678645,-0.8090009932351169,-0.8059227923368212
2017-11-10,-0.8075009238677651,-0.8117375671580764,-0.8015425613122674
2017-11-13,-0.8101856672002211,-0.8150822815073522,-0.8049149772181627
2017-11-14,-0.8202726941382513,-0.8189591042307888,-0.8135203543889838
2017-11-15,-0.8289405964753284,-0.8309695586754857,-0.8243739299670007
2017-11-16,-0.8211931441247989,-0.8250783795313702,-0.8169314527931245
2017-11-17,-0.8248367870649345,-0.8269027428148555,-0.819489820956893
2017-11-20,-0.8254887919797441,-0.8300574060314747,-0.8197999315659151
2017-11-21,-0.8133690266240675,-0.8181229256434699,-0.8150708482865432
2017-11-22,-0.8063886354366662,-0.8131818861717115,-0.8062716445916395
2017-11-24,-0.8063503028615652,-0.8112814908360709,-0.8000696098538513
2017-11-27,-0.8097254422069474,-0.8128778159585535,-0.8051475453880416
2017-11-28,-0.8136374716958054,-0.8136760075175263,-0.810884443786072
2017-11-29,-0.8274064741490721,-0.8210875377274323,-0.8291030132463726
2017-11-30,-0.8183166208708069,-0.8240521498113946,-0.8241413617971218
2017-12-01,-0.8213849240463348,-0.8258385260665339,-0.823908793627243
2017-12-04,-0.8261791294696548,-0.8222277865279093,-0.8195285626026892
2017-12-05,-0.8267928018093634,-0.8264086214690408,-0.8242964466754082
2017-12-06,-0.8292091000700816,-0.8314256929929544,-0.8318164071408768
2017-12-07,-0.8280200879657653,-0.8305134823534802,-0.8223194989363367
2017-12-08,-0.8278283665672449,-0.8283850488568368,-0.8226683511911549
2017-12-11,-0.8151716525450771,-0.8212015568079336,-0.8227846944236451
2017-12-12,-0.8188919606354146,-0.8231019521435743,-0.8124349376836313
2017-12-13,-0.8167057748713332,-0.8187310660697861,-0.8103417650071711
2017-12-14,-0.8168975547928692,-0.8202893461684594,-0.8116984915281987
2017-12-15,-0.8101856672002211,-0.8163365493883306,-0.8085586437921822
2017-12-18,-0.8007890362751171,-0.8048201582939852,-0.7992555621117247
2017-12-19,-0.8079995399591553,-0.8116995801297303,-0.8022403249694547
2017-12-20,-0.808728210024167,-0.811585561049229,-0.8054963976428597
2017-12-21,-0.8061969140381458,-0.8093050634482749,-0.8022015241761077
2017-12-22,-0.8061969140381458,-0.811585561049229,-0.8006510302785484
2017-12-26,-0.8232258825424453,-0.8265986726016975,-0.8193347952261575
2017-12-27,-0.8231108262941269,-0.8292212274441557,-0.8192184519936673
2017-12-28,-0.8212698677980164,-0.8251543535880624,-0.816233748283488
2017-12-29,-0.8283653152337361,-0.8299433869509732,-0.8211178572935957
2018-01-02,-0.8167441659694497,-0.8234440093850784,-0.82096283156286
2018-01-03,-0.8168592222177682,-0.8148922303746955,-0.8104967907379068
2018-01-04,-0.8137909190422402,-0.8189970912591349,-0.8100316543981492
2018-01-05,-0.8062352466132467,-0.8117756121818857,-0.8062716445916395
2018-01-08,-0.808728210024167,-0.8108634015424114,-0.8028605461874988
2018-01-09,-0.8088049336973844,-0.8129538480107088,-0.8048761764248157
2018-01-10,-0.8089583810438192,-0.8158424280425158,-0.8064654711157221
2018-01-11,-0.8051613492802643,-0.8113194778644169,-0.8006897719243447
2018-01-12,-0.7982193491909794,-0.8042120178676692,-0.7961933159624023
2018-01-16,-0.8016711536865636,-0.7964964174446051,-0.7942939106624739
