Price,Close,High,Low
Ticker,AAPL,AAPL,AAPL
Date,,,
2016-10-28,28.43000030517578,28.802499771118164,28.362499237060547
2016-10-31,28.385000228881836,28.5575008392334,28.299999237060547
2016-11-01,27.872499465942383,28.4424991607666,27.63249969482422
2016-11-02,27.897499084472656,28.087499618530273,27.8075008392334
2016-11-03,27.457500457763672,27.864999771118164,27.387500762939453
2016-11-04,27.209999084472656,27.5625,27.02750015258789
2016-11-07,27.602500915527344,27.627500534057617,27.364999771118164
2016-11-08,27.764999389648438,27.93000030517578,27.424999237060547
2016-11-09,27.719999313354492,27.829999923706055,27.012500762939453
2016-11-10,26.947500228881836,27.772499084472656,26.457500457763672
2016-11-11,27.107500076293945,27.217500686645508,26.637500762939453
2016-11-14,26.427499771118164,26.952499389648438,26.020000457763672
2016-11-15,26.77750015258789,26.920000076293945,26.540000915527344
2016-11-16,27.497499465942383,27.5575008392334,26.649999618530273
2016-11-17,27.487499237060547,27.587499618530273,27.207500457763672
2016-11-18,27.514999389648438,27.635000228881836,27.415000915527344
2016-11-21,27.9325008392334,27.997499465942383,27.502500534057617
2016-11-22,27.950000762939453,28.104999542236328,27.850000381469727
2016-11-23,27.8075008392334,27.877500534057617,27.582500457763672
2016-11-25,27.947500228881836,27.967500686645508,27.737499237060547
2016-11-28,27.892499923706055,28.11750030517578,27.84749984741211
2016-11-29,27.864999771118164,28.00749969482422,27.517499923706055
2016-11-30,27.6299991607666,28.049999237060547,27.5674991607666
2016-12-01,27.372499465942383,27.735000610351562,27.25749969482422
2016-12-02,27.475000381469727,27.522499084472656,27.212499618530273
2016-12-05,27.27750015258789,27.50749969482422,27.0625
2016-12-06,27.487499237060547,27.59000015258789,27.297500610351562
2016-12-07,27.75749969482422,27.797500610351562,27.290000915527344
2016-12-08,28.030000686645508,28.107500076293945,27.649999618530273
2016-12-09,28.487499237060547,28.674999237060547,28.077499389648438
2016-12-12,28.325000762939453,28.75,28.122499465942383
2016-12-13,28.797500610351562,28.979999542236328,28.4375
2016-12-14,28.797500610351562,29.049999237060547,28.7450008392334
2016-12-15,28.954999923706055,29.1825008392334,28.8075008392334
2016-12-16,28.99250030517578,29.125,28.912500381469727
2016-12-19,29.15999984741211,29.344999313354492,28.9375
2016-12-20,29.237499237060547,29.375,29.170000076293945
2016-12-21,29.264999389648438,29.350000381469727,29.19499969482422
2016-12-22,29.072500228881836,29.127500534057617,28.90999984741211
2016-12-23,29.1299991607666,29.1299991607666,28.897499084472656
2016-12-27,29.315000534057617,29.450000762939453,29.122499465942383
2016-12-28,29.190000534057617,29.5049991607666,29.049999237060547
2016-12-29,29.1825008392334,29.27750015258789,29.100000381469727
2016-12-30,28.954999923706055,29.299999237060547,28.857500076293945
2017-01-03,29.037500381469727,29.082500457763672,28.690000534057617
2017-01-04,29.0049991607666,29.127500534057617,28.9375
2017-01-05,29.15250015258789,29.21500015258789,28.952499389648438
2017-01-06,29.477500915527344,29.540000915527344,29.11750030517578
2017-01-09,29.747499465942383,29.857500076293945,29.485000610351562
2017-01-10,29.77750015258789,29.844999313354492,29.575000762939453
2017-01-11,29.9375,29.982500076293945,29.649999618530273
2017-01-12,29.8125,29.825000762939453,29.552499771118164
2017-01-13,29.760000228881836,29.905000686645508,29.702499389648438
2017-01-17,30.0,30.059999465942383,29.55500030517578
2017-01-18,29.997499465942383,30.125,29.927499771118164
2017-01-19,29.94499969482422,30.022499084472656,29.842500686645508
2017-01-20,30.0,30.112499237060547,29.9325008392334
2017-01-23,30.020000457763672,30.202499389648438,29.9424991607666
2017-01-24,29.99250030517578,30.024999618530273,29.875
2017-01-25,30.469999313354492,30.524999618530273,30.06999969482422
2017-01-26,30.485000610351562,30.610000610351562,30.399999618530273
2017-01-27,30.487499237060547,30.587499618530273,30.399999618530273
2017-01-30,30.407499313354492,30.407499313354492,30.165000915527344
2017-01-31,30.337499618530273,30.34749984741211,30.155000686645508
2017-02-01,32.1875,32.622501373291016,31.752500534057617
2017-02-02,32.13249969482422,32.34749984741211,31.94499969482422
2017-02-03,32.27000045776367,32.29750061035156,32.040000915527344
2017-02-06,32.5724983215332,32.625,32.224998474121094
2017-02-07,32.88249969482422,33.022499084472656,32.61249923706055
2017-02-08,33.0099983215332,33.05500030517578,32.80500030517578
2017-02-09,33.10499954223633,33.11249923706055,32.779998779296875
2017-02-10,33.029998779296875,33.23500061035156,33.01250076293945
2017-02-13,33.3224983215332,33.45500183105469,33.1875
2017-02-14,33.755001068115234,33.772499084472656,33.3125
2017-02-15,33.877498626708984,34.067501068115234,33.654998779296875
2017-02-16,33.837501525878906,33.974998474121094,33.709999084472656
2017-02-17,33.93000030517578,33.95750045776367,33.775001525878906
2017-02-21,34.17499923706055,34.1875,33.994998931884766
2017-02-22,34.27750015258789,34.279998779296875,34.02750015258789
2017-02-23,34.13249969482422,34.369998931884766,34.07500076293945
2017-02-24,34.165000915527344,34.165000915527344,33.81999969482422
2017-02-27,34.23249816894531,34.36000061035156,34.06999969482422
2017-02-28,34.247501373291016,34.36000061035156,34.17499923706055
2017-03-01,34.9474983215332,35.037498474121094,34.400001525878906
2017-03-02,34.7400016784668,35.06999969482422,34.689998626708984
2017-03-03,34.94499969482422,34.95750045776367,34.647499084472656
2017-03-06,34.834999084472656,34.942501068115234,34.650001525878906
2017-03-07,34.880001068115234,34.994998931884766,34.6974983215332
2017-03-08,34.75,34.95000076293945,34.70500183105469
2017-03-09,34.66999816894531,34.6974983215332,34.26250076293945
2017-03-10,34.78499984741211,34.84000015258789,34.65999984741211
2017-03-13,34.79999923706055,34.85749816894531,34.70500183105469
2017-03-14,34.747501373291016,34.912498474121094,34.709999084472656
2017-03-15,35.1150016784668,35.1875,34.75749969482422
2017-03-16,35.17250061035156,35.255001068115234,35.064998626708984
2017-03-17,34.997501373291016,35.25,34.97249984741211
2017-03-20,35.3650016784668,35.375,35.057498931884766
2017-03-21,34.959999084472656,35.70000076293945,34.932498931884766
2017-03-22,35.35499954223633,35.400001525878906,34.939998626708984
2017-03-23,35.22999954223633,35.39500045776367,35.15250015258789
2017-03-24,35.15999984741211,35.435001373291016,35.087501525878906
2017-03-27,35.220001220703125,35.30500030517578,34.654998779296875
2017-03-28,35.95000076293945,36.0099983215332,35.154998779296875
2017-03-29,36.029998779296875,36.122501373291016,35.79750061035156
2017-03-30,35.98249816894531,36.125,35.875
2017-03-31,35.915000915527344,36.067501068115234,35.752498626708984
2017-04-03,35.92499923706055,36.029998779296875,35.76250076293945
2017-04-04,36.192501068115234,36.22249984741211,35.79249954223633
2017-04-05,36.005001068115234,36.3650016784668,35.95249938964844
2017-04-06,35.915000915527344,36.130001068115234,35.86249923706055
2017-04-07,35.834999084472656,36.04499816894531,35.817501068115234
2017-04-10,35.79249954223633,35.970001220703125,35.724998474121094
2017-04-11,35.407501220703125,35.837501525878906,35.01499938964844
2017-04-12,35.45000076293945,35.537498474121094,35.252498626708984
2017-04-13,35.26250076293945,35.595001220703125,35.26250076293945
2017-04-17,35.45750045776367,35.470001220703125,35.217498779296875
2017-04-18,35.29999923706055,35.5099983215332,35.27750015258789
2017-04-19,35.16999816894531,35.5,35.11249923706055
2017-04-20,35.61000061035156,35.72999954223633,35.290000915527344
2017-04-21,35.567501068115234,35.66999816894531,35.462501525878906
2017-04-24,35.90999984741211,35.98749923706055,35.79499816894531
2017-04-25,36.13249969482422,36.224998474121094,35.967498779296875
2017-04-26,35.91999816894531,36.150001525878906,35.845001220703125
2017-04-27,35.9474983215332,36.040000915527344,35.82749938964844
2017-04-28,35.912498474121094,36.07500076293945,35.817501068115234
2017-05-01,36.64500045776367,36.79999923706055,36.2400016784668
2017-05-02,36.877498626708984,37.022499084472656,36.709999084472656
2017-05-03,36.76499938964844,36.872501373291016,36.067501068115234
2017-05-04,36.63249969482422,36.78499984741211,36.45249938964844
2017-05-05,37.2400016784668,37.244998931884766,36.689998626708984
2017-05-08,38.252498626708984,38.42499923706055,37.25749969482422
2017-05-09,38.497501373291016,38.720001220703125,38.36249923706055
2017-05-10,38.314998626708984,38.48500061035156,38.02750015258789
2017-05-11,38.48749923706055,38.51750183105469,38.07749938964844
2017-05-12,39.025001525878906,39.10499954223633,38.66749954223633
2017-05-15,38.92499923706055,39.162498474121094,38.76250076293945
2017-05-16,38.86750030517578,39.01499938964844,38.68000030517578
2017-05-17,37.5625,38.64250183105469,37.4275016784668
2017-05-18,38.1349983215332,38.334999084472656,37.782501220703125
2017-05-19,38.26499938964844,38.494998931884766,38.157501220703125
2017-05-22,38.497501373291016,38.64500045776367,38.227500915527344
2017-05-23,38.45000076293945,38.724998474121094,38.32749938964844
2017-05-24,38.334999084472656,38.54249954223633,38.16749954223633
2017-05-25,38.467498779296875,38.587501525878906,38.25749969482422
2017-05-26,38.40250015258789,38.560001373291016,38.32749938964844
2017-05-30,38.41749954223633,38.60749816894531,38.33250045776367
2017-05-31,38.189998626708984,38.54249954223633,38.095001220703125
2017-06-01,38.29499816894531,38.33250045776367,38.05500030517578
2017-06-02,38.86249923706055,38.86249923706055,38.22249984741211
2017-06-05,38.48249816894531,38.61249923706055,38.3650016784668
2017-06-06,38.61249923706055,38.95249938964844,38.44499969482422
2017-06-07,38.842498779296875,38.994998931884766,38.619998931884766
2017-06-08,38.747501373291016,38.8849983215332,38.599998474121094
2017-06-09,37.244998931884766,38.79750061035156,36.505001068115234
2017-06-12,36.35499954223633,36.522499084472656,35.627498626708984
2017-06-13,36.647499084472656,36.86249923706055,36.287498474121094
2017-06-14,36.290000915527344,36.875,35.959999084472656
2017-06-15,36.0724983215332,36.119998931884766,35.5525016784668
2017-06-16,35.567501068115234,36.125,35.54999923706055
2017-06-19,36.584999084472656,36.685001373291016,35.915000915527344
2017-06-20,36.252498626708984,36.717498779296875,36.23500061035156
2017-06-21,36.467498779296875,36.51750183105469,36.15250015258789
2017-06-22,36.407501220703125,36.67499923706055,36.279998779296875
2017-06-23,36.56999969482422,36.790000915527344,36.27750015258789
2017-06-26,36.45500183105469,37.06999969482422,36.345001220703125
2017-06-27,35.932498931884766,36.540000915527344,35.904998779296875
2017-06-28,36.45750045776367,36.52750015258789,35.790000915527344
2017-06-29,35.91999816894531,36.282501220703125,35.56999969482422
2017-06-30,36.005001068115234,36.2400016784668,35.94499969482422
2017-07-03,35.875,36.32500076293945,35.775001525878906
2017-07-05,36.022499084472656,36.1974983215332,35.68000030517578
2017-07-06,35.682498931884766,35.875,35.602500915527344
2017-07-07,36.04499816894531,36.1875,35.724998474121094
2017-07-10,36.26499938964844,36.48749923706055,35.842498779296875
2017-07-11,36.38249969482422,36.462501525878906,36.095001220703125
2017-07-12,36.435001373291016,36.54499816894531,36.20500183105469
2017-07-13,36.942501068115234,37.122501373291016,36.36000061035156
2017-07-14,37.2599983215332,37.33250045776367,36.83250045776367
2017-07-17,37.38999938964844,37.724998474121094,37.14250183105469
2017-07-18,37.52000045776367,37.532501220703125,37.16749954223633
2017-07-19,37.755001068115234,37.85499954223633,37.48749923706055
2017-07-20,37.584999084472656,37.935001373291016,37.54750061035156
2017-07-21,37.567501068115234,37.61000061035156,37.220001220703125
2017-07-24,38.022499084472656,38.11000061035156,37.474998474121094
2017-07-25,38.185001373291016,38.459999084472656,37.95000076293945
2017-07-26,38.3650016784668,38.48249816894531,38.26499938964844
2017-07-27,37.63999938964844,38.497501373291016,36.82500076293945
2017-07-28,37.375,37.557498931884766,37.29750061035156
2017-07-31,37.182498931884766,37.58250045776367,37.032501220703125
2017-08-01,37.51250076293945,37.55500030517578,37.102500915527344
2017-08-02,39.28499984741211,39.9375,39.040000915527344
2017-08-03,38.89250183105469,39.3025016784668,38.755001068115234
2017-08-04,39.09749984741211,39.349998474121094,38.92250061035156
2017-08-07,39.70249938964844,39.72999954223633,39.16749954223633
2017-08-08,40.02000045776367,40.45750045776367,39.567501068115234
2017-08-09,40.26499938964844,40.317501068115234,39.77750015258789
2017-08-10,38.83000183105469,40.0,38.657501220703125
2017-08-11,39.369998931884766,39.64250183105469,39.01750183105469
2017-08-14,39.962501525878906,40.0525016784668,39.6875
2017-08-15,40.400001525878906,40.54999923706055,40.03499984741211
2017-08-16,40.23749923706055,40.627498626708984,40.037498474121094
2017-08-17,39.46500015258789,40.1775016784668,39.459999084472656
2017-08-18,39.375,39.875,39.18000030517578
2017-08-21,39.3025016784668,39.47249984741211,38.77750015258789
2017-08-22,39.94499969482422,40.0,39.505001068115234
2017-08-23,39.994998931884766,40.11750030517578,39.720001220703125
2017-08-24,39.817501068115234,40.185001373291016,39.63750076293945
2017-08-25,39.96500015258789,40.13999938964844,39.817501068115234
2017-08-28,40.36750030517578,40.5,39.98249816894531
2017-08-29,40.727500915527344,40.779998779296875,40.0
2017-08-30,40.837501525878906,40.97249984741211,40.65250015258789
2017-08-31,41.0,41.130001068115234,40.869998931884766
2017-09-01,41.01250076293945,41.23500061035156,40.907501220703125
2017-09-05,40.52000045776367,41.0625,40.13999938964844
2017-09-06,40.477500915527344,40.747501373291016,40.130001068115234
2017-09-07,40.314998626708984,40.560001373291016,40.09000015258789
2017-09-08,39.657501220703125,40.287498474121094,39.63249969482422
2017-09-11,40.375,40.51250076293945,39.97249984741211
2017-09-12,40.21500015258789,40.9900016784668,39.692501068115234
2017-09-13,39.912498474121094,39.9900016784668,39.477500915527344
2017-09-14,39.56999969482422,39.849998474121094,39.522499084472656
2017-09-15,39.970001220703125,40.24250030517578,39.5
2017-09-18,39.66749954223633,40.125,39.5
2017-09-19,39.682498931884766,39.942501068115234,39.61000061035156
2017-09-20,39.01750183105469,39.564998626708984,38.45750045776367
2017-09-21,38.34749984741211,38.95000076293945,38.1875
2017-09-22,37.97249984741211,38.067501068115234,37.63999938964844
2017-09-25,37.63750076293945,37.95750045776367,37.290000915527344
2017-09-26,38.28499984741211,38.47999954223633,37.92250061035156
2017-09-27,38.557498931884766,38.68000030517578,38.3849983215332
2017-09-28,38.31999969482422,38.56999969482422,38.17499923706055
2017-09-29,38.529998779296875,38.532501220703125,38.0
2017-10-02,38.45249938964844,38.61249923706055,38.18000030517578
2017-10-03,38.619998931884766,38.772499084472656,38.477500915527344
2017-10-04,38.369998931884766,38.46500015258789,38.1150016784668
2017-10-05,38.84749984741211,38.86000061035156,38.51250076293945
2017-10-06,38.82500076293945,38.872501373291016,38.63999938964844
2017-10-09,38.959999084472656,39.182498931884766,38.872501373291016
2017-10-10,38.974998474121094,39.5,38.775001525878906
2017-10-11,39.13750076293945,39.244998931884766,38.9375
2017-10-12,39.0,39.342498779296875,38.932498931884766
2017-10-13,39.247501373291016,39.31999969482422,39.102500915527344
2017-10-16,39.970001220703125,40.0,39.412498474121094
2017-10-17,40.11750030517578,40.217498779296875,39.807498931884766
2017-10-18,39.939998626708984,40.1775016784668,39.900001525878906
2017-10-19,38.994998931884766,39.27000045776367,38.755001068115234
2017-10-20,39.0625,39.4375,38.9900016784668
2017-10-23,39.04249954223633,39.42250061035156,38.875
2017-10-24,39.275001525878906,39.35499954223633,39.04999923706055
2017-10-25,39.102500915527344,39.38750076293945,38.817501068115234
2017-10-26,39.352500915527344,39.45750045776367,39.19499969482422
2017-10-27,40.76250076293945,40.900001525878906,39.67499923706055
2017-10-30,41.68000030517578,42.01750183105469,40.93000030517578
2017-10-31,42.2599983215332,42.412498474121094,41.73500061035156
2017-11-01,41.72249984741211,42.48500061035156,41.40250015258789
2017-11-02,42.02750015258789,42.125,41.31999969482422
2017-11-03,43.125,43.564998626708984,42.779998779296875
2017-11-06,43.5625,43.747501373291016,42.93000030517578
2017-11-07,43.70249938964844,43.8125,43.400001525878906
2017-11-08,44.060001373291016,44.060001373291016,43.58250045776367
2017-11-09,43.970001220703125,44.025001525878906,43.28499984741211
2017-11-10,43.66749954223633,43.845001220703125,43.567501068115234
2017-11-13,43.49250030517578,43.625,43.349998474121094
2017-11-14,42.834999084472656,43.369998931884766,42.79499816894531
2017-11-15,42.27000045776367,42.58000183105469,42.095001220703125
2017-11-16,42.775001525878906,42.967498779296875,42.57500076293945
2017-11-17,42.537498474121094,42.84749984741211,42.40999984741211
2017-11-20,42.494998931884766,42.63999938964844,42.38999938964844
2017-11-21,43.28499984741211,43.42499923706055,42.69499969482422
2017-11-22,43.7400016784668,43.75,43.26250076293945
2017-11-24,43.74250030517578,43.875,43.662498474121094
2017-11-27,43.522499084472656,43.77000045776367,43.334999084472656
2017-11-28,43.26750183105469,43.717498779296875,42.96500015258789
2017-11-29,42.369998931884766,43.22999954223633,41.790000915527344
2017-11-30,42.962501525878906,43.03499984741211,42.11000061035156
2017-12-01,42.76250076293945,42.91749954223633,42.125
2017-12-04,42.45000076293945,43.154998779296875,42.407501220703125
2017-12-05,42.40999984741211,42.880001068115234,42.099998474121094
2017-12-06,42.252498626708984,42.54999923706055,41.6150016784668
2017-12-07,42.33000183105469,42.61000061035156,42.227500915527344
2017-12-08,42.342498779296875,42.75,42.20500183105469
2017-12-11,43.16749954223633,43.22249984741211,42.1974983215332
2017-12-12,42.92499923706055,43.09749984741211,42.8650016784668
2017-12-13,43.067501068115234,43.3849983215332,43.0
2017-12-14,43.05500030517578,43.282501220703125,42.912498474121094
2017-12-15,43.49250030517578,43.54249954223633,43.1150016784668
2017-12-18,44.10499954223633,44.29999923706055,43.71500015258789
2017-12-19,43.6349983215332,43.84749984741211,43.522499084472656
2017-12-20,43.587501525878906,43.85499954223633,43.3125
2017-12-21,43.752498626708984,44.005001068115234,43.525001525878906
2017-12-22,43.752498626708984,43.85499954223633,43.625
2017-12-26,42.64250183105469,42.86750030517578,42.41999816894531
2017-12-27,42.650001525878906,42.69499969482422,42.4275016784668
2017-12-28,42.77000045776367,42.962501525878906,42.619998931884766
2017-12-29,42.307498931884766,42.647499084472656,42.30500030517578
2018-01-02,43.064998626708984,43.07500076293945,42.314998626708984
2018-01-03,43.057498931884766,43.63750076293945,42.9900016784668
2018-01-04,43.25749969482422,43.36750030517578,43.02000045776367
2018-01-05,43.75,43.842498779296875,43.26250076293945
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531
2018-01-09,43.58250045776367,43.76499938964844,43.352500915527344
2018-01-10,43.5724983215332,43.57500076293945,43.25
2018-01-11,43.81999969482422,43.872501373291016,43.622501373291016
2018-01-12,44.272499084472656,44.34000015258789,43.912498474121094
2018-01-16,44.04750061035156,44.84749984741211,44.03499984741211
2018-01-17,44.775001525878906,44.8125,43.76750183105469
2018-01-18,44.814998626708984,45.025001525878906,44.5625
2018-01-19,44.6150016784668,44.89500045776367,44.352500915527344
2018-01-22,44.25,44.44499969482422,44.150001525878906
2018-01-23,44.2599983215332,44.86000061035156,44.20500183105469
2018-01-24,43.55500030517578,44.32500076293945,43.29999923706055
2018-01-25,42.77750015258789,43.73749923706055,42.63249969482422
2018-01-26,42.877498626708984,43.0,42.51499938964844
2018-01-29,41.9900016784668,42.540000915527344,41.76750183105469
2018-01-30,41.74250030517578,41.842498779296875,41.17499923706055
2018-01-31,41.85749816894531,42.11000061035156,41.625
2018-02-01,41.94499969482422,42.154998779296875,41.689998626708984
2018-02-02,40.125,41.70000076293945,40.025001525878906
2018-02-05,39.122501373291016,40.970001220703125,39.0
2018-02-06,40.75749969482422,40.93000030517578,38.5
2018-02-07,39.8849983215332,40.849998474121094,39.76750183105469
2018-02-08,38.787498474121094,40.25,38.75749969482422
2018-02-09,39.102500915527344,39.47249984741211,37.560001373291016
2018-02-12,40.6775016784668,40.97249984741211,39.377498626708984
2018-02-13,41.084999084472656,41.1875,40.412498474121094
2018-02-14,41.842498779296875,41.8849983215332,40.720001220703125
2018-02-15,43.247501373291016,43.272499084472656,42.25
2018-02-16,43.10749816894531,43.70500183105469,42.942501068115234
2018-02-20,42.962501525878906,43.564998626708984,42.85499954223633
2018-02-21,42.76750183105469,43.529998779296875,42.752498626708984
2018-02-22,43.125,43.48749923706055,42.9275016784668
2018-02-23,43.875,43.912498474121094,43.3849983215332
2018-02-26,44.74250030517578,44.84749984741211,44.0525016784668
2018-02-27,44.59749984741211,45.119998931884766,44.540000915527344
2018-02-28,44.529998779296875,45.154998779296875,44.51250076293945
2018-03-01,43.75,44.94499969482422,43.165000915527344
2018-03-02,44.0525016784668,44.07500076293945,43.11249923706055
2018-03-05,44.20500183105469,44.435001373291016,43.630001068115234
2018-03-06,44.16749954223633,44.5625,44.032501220703125
2018-03-07,43.75749969482422,43.962501525878906,43.567501068115234
2018-03-08,44.23500061035156,44.279998779296875,43.76750183105469
2018-03-09,44.994998931884766,45.0,44.34749984741211
2018-03-12,45.43000030517578,45.59749984741211,45.0525016784668
2018-03-13,44.99250030517578,45.875,44.810001373291016
2018-03-14,44.61000061035156,45.130001068115234,44.45249938964844
2018-03-15,44.662498474121094,45.060001373291016,44.51750183105469
2018-03-16,44.505001068115234,44.779998779296875,44.404998779296875
2018-03-19,43.82500076293945,44.36750030517578,43.415000915527344
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156
2018-03-21,42.817501068115234,43.772499084472656,42.814998626708984
2018-03-22,42.212501525878906,43.16999816894531,42.150001525878906
2018-03-23,41.23500061035156,42.47999954223633,41.23500061035156
2018-03-26,43.192501068115234,43.275001525878906,41.61000061035156
2018-03-27,42.084999084472656,43.787498474121094,41.72999954223633
2018-03-28,41.619998931884766,42.505001068115234,41.29750061035156
2018-03-29,41.94499969482422,42.9375,41.724998474121094
2018-04-02,41.66999816894531,42.23500061035156,41.11750030517578
2018-04-03,42.09749984741211,42.1875,41.220001220703125
2018-04-04,42.90250015258789,43.002498626708984,41.192501068115234
2018-04-05,43.20000076293945,43.557498931884766,43.02000045776367
2018-04-06,42.095001220703125,43.119998931884766,42.04999923706055
2018-04-09,42.51250076293945,43.272499084472656,42.462501525878906
2018-04-10,43.3125,43.5,42.88249969482422
2018-04-11,43.11000061035156,43.47999954223633,42.92499923706055
2018-04-12,43.53499984741211,43.75,43.2599983215332
2018-04-13,43.682498931884766,43.959999084472656,43.462501525878906
2018-04-16,43.95500183105469,44.04750061035156,43.70750045776367
2018-04-17,44.560001373291016,44.73500061035156,44.102500915527344
2018-04-18,44.459999084472656,44.70500183105469,44.220001220703125
2018-04-19,43.20000076293945,43.84749984741211,43.165000915527344
2018-04-20,41.43000030517578,42.80500030517578,41.35749816894531
2018-04-23,41.310001373291016,41.72999954223633,41.022499084472656
2018-04-24,40.73500061035156,41.58250045776367,40.30500030517578
2018-04-25,40.912498474121094,41.35499954223633,40.602500915527344
2018-04-26,41.05500030517578,41.432498931884766,40.842498779296875
2018-04-27,40.58000183105469,41.08250045776367,40.157501220703125
2018-04-30,41.314998626708984,41.814998626708984,40.459999084472656
2018-05-01,42.275001525878906,42.29999923706055,41.317501068115234
2018-05-02,44.14250183105469,44.4375,43.45000076293945
2018-05-03,44.22249984741211,44.375,43.61000061035156
2018-05-04,45.95750045776367,46.0625,44.54249954223633
2018-05-07,46.290000915527344,46.91749954223633,46.1875
2018-05-08,46.51250076293945,46.55500030517578,45.91749954223633
2018-05-09,46.84000015258789,46.849998474121094,46.30500030517578
2018-05-10,47.5099983215332,47.592498779296875,46.912498474121094
2018-05-11,47.147499084472656,47.51499938964844,46.86249923706055
2018-05-14,47.037498474121094,47.38249969482422,46.96500015258789
2018-05-15,46.61000061035156,46.76750183105469,46.275001525878906
2018-05-16,47.04499816894531,47.1150016784668,46.5
2018-05-17,46.747501373291016,47.227500915527344,46.59000015258789
2018-05-18,46.57749938964844,46.95249938964844,46.532501220703125
2018-05-21,46.907501220703125,47.317501068115234,46.727500915527344
2018-05-22,46.790000915527344,47.220001220703125,46.69499969482422
2018-05-23,47.09000015258789,47.125,46.439998626708984
2018-05-24,47.037498474121094,47.209999084472656,46.5525016784668
2018-05-25,47.14500045776367,47.412498474121094,46.912498474121094
2018-05-29,46.974998474121094,47.1875,46.717498779296875
2018-05-30,46.875,47.0,46.69499969482422
2018-05-31,46.717498779296875,47.057498931884766,46.53499984741211
2018-06-01,47.560001373291016,47.564998626708984,46.9375
2018-06-04,47.95750045776367,48.35499954223633,47.837501525878906
2018-06-05,48.32749938964844,48.48500061035156,48.09000015258789
2018-06-06,48.494998931884766,48.52000045776367,47.97999954223633
2018-06-07,48.3650016784668,48.54999923706055,48.084999084472656
2018-06-08,47.92499923706055,48.0,47.442501068115234
2018-06-11,47.807498931884766,47.99250030517578,47.5525016784668
2018-06-12,48.06999969482422,48.15250015258789,47.787498474121094
2018-06-13,47.67499923706055,48.220001220703125,47.61000061035156
2018-06-14,47.70000076293945,47.89250183105469,47.55500030517578
2018-06-15,47.209999084472656,47.540000915527344,47.064998626708984
2018-06-18,47.185001373291016,47.30500030517578,46.79999923706055
2018-06-19,46.42250061035156,46.58250045776367,45.86249923706055
2018-06-20,46.625,46.79999923706055,46.432498931884766
2018-06-21,46.3650016784668,47.087501525878906,46.23500061035156
2018-06-22,46.22999954223633,46.537498474121094,46.17499923706055
2018-06-25,45.54249954223633,46.22999954223633,45.182498931884766
2018-06-26,46.10749816894531,46.63249969482422,45.6349983215332
2018-06-27,46.040000915527344,46.81999969482422,46.00749969482422
2018-06-28,46.375,46.5525016784668,45.95000076293945
2018-06-29,46.27750015258789,46.79750061035156,45.727500915527344
2018-07-02,46.79499816894531,46.82500076293945,45.85499954223633
2018-07-03,45.97999954223633,46.98749923706055,45.8849983215332
2018-07-05,46.349998474121094,46.602500915527344,46.06999969482422
2018-07-06,46.99250030517578,47.10749816894531,46.29999923706055
2018-07-09,47.64500045776367,47.66999816894531,47.32500076293945
2018-07-10,47.587501525878906,47.81999969482422,47.54499816894531
2018-07-11,46.970001220703125,47.44499969482422,46.90250015258789
2018-07-12,47.75749969482422,47.852500915527344,47.32749938964844
2018-07-13,47.83250045776367,47.959999084472656,47.724998474121094
2018-07-16,47.727500915527344,48.162498474121094,47.60499954223633
2018-07-17,47.86249923706055,47.967498779296875,47.29999923706055
2018-07-18,47.599998474121094,47.95000076293945,47.48249816894531
2018-07-19,47.970001220703125,48.13750076293945,47.42250061035156
2018-07-20,47.86000061035156,48.10749816894531,47.54249954223633
2018-07-23,47.90250015258789,47.9900016784668,47.38999938964844
2018-07-24,48.25,48.415000915527344,48.01250076293945
2018-07-25,48.70500183105469,48.712501525878906,48.10749816894531
2018-07-26,48.5525016784668,48.9900016784668,48.40250015258789
2018-07-27,47.744998931884766,48.79750061035156,47.525001525878906
2018-07-30,47.477500915527344,48.04999923706055,47.26750183105469
2018-07-31,47.5724983215332,48.03499984741211,47.334999084472656
2018-08-01,50.375,50.439998626708984,49.32749938964844
2018-08-02,51.84749984741211,52.095001220703125,50.087501525878906
2018-08-03,51.997501373291016,52.185001373291016,51.369998931884766
2018-08-06,52.26750183105469,52.3125,51.76750183105469
2018-08-07,51.77750015258789,52.375,51.689998626708984
2018-08-08,51.8125,51.95249938964844,51.130001068115234
2018-08-09,52.220001220703125,52.44499969482422,51.79999923706055
2018-08-10,51.88249969482422,52.275001525878906,51.66749954223633
2018-08-13,52.217498779296875,52.73749923706055,51.92499923706055
2018-08-14,52.4375,52.63999938964844,52.064998626708984
2018-08-15,52.560001373291016,52.685001373291016,52.08250045776367
2018-08-16,53.33000183105469,53.45249938964844,52.86750030517578
2018-08-17,54.39500045776367,54.48749923706055,53.290000915527344
2018-08-20,53.8650016784668,54.79499816894531,53.77750015258789
2018-08-21,53.7599983215332,54.29750061035156,53.50749969482422
2018-08-22,53.76250076293945,54.09000015258789,53.459999084472656
2018-08-23,53.872501373291016,54.26250076293945,53.650001525878906
2018-08-24,54.040000915527344,54.224998474121094,53.77750015258789
2018-08-27,54.48500061035156,54.685001373291016,54.08250045776367
2018-08-28,54.92499923706055,55.1349983215332,54.72999954223633
2018-08-29,55.744998931884766,55.872501373291016,54.852500915527344
2018-08-30,56.25749969482422,57.064998626708984,55.599998474121094
