ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-03,70.55855027998511,62.41576797316904,82.07007970935686,70.55855027998511,70.55855027998511,1.9276564474736058,1.9276564474736058,1.9276564474736058,1.0892424057042136,1.0892424057042136,1.0892424057042136,0.8384140417693923,0.8384140417693923,0.8384140417693923,0.0,0.0,0.0,72.48620672745872
2020-02-04,70.68734081130003,62.72289324421951,83.31668710638432,70.68734081130003,70.68734081130003,1.9417951917200384,1.9417951917200384,1.9417951917200384,1.010990416921802,1.010990416921802,1.010990416921802,0.930804774798236,0.930804774798236,0.930804774798236,0.0,0.0,0.0,72.62913600302007
2020-02-05,70.816131342615,61.944349118158065,82.66968271933489,70.816131342615,70.816131342615,1.9760805468622509,1.9760805468622509,1.9760805468622509,0.9760845581579302,0.9760845581579302,0.9760845581579302,0.9999959887043207,0.9999959887043207,0.9999959887043207,0.0,0.0,0.0,72.79221188947724
2020-02-06,70.94492187392996,62.395744139645025,83.3332608604951,70.94492187392996,70.94492187392996,1.9816130867966526,1.9816130867966526,1.9816130867966526,0.9372482889959025,0.9372482889959025,0.9372482889959025,1.0443647978007502,1.0443647978007502,1.0443647978007502,0.0,0.0,0.0,72.92653496072661
2020-02-07,71.07371240524486,64.56352677014664,83.01354787077662,71.07371240524486,71.07371240524486,1.9874913142779178,1.9874913142779178,1.9874913142779178,0.9248777555307193,0.9248777555307193,0.9248777555307193,1.0626135587471983,1.0626135587471983,1.0626135587471983,0.0,0.0,0.0,73.06120371952278
2020-02-10,71.46008399918969,63.73226083809974,83.22603521610105,71.46008399918969,71.46008399918969,2.0420445799287634,2.0420445799287634,2.0420445799287634,1.089242405706629,1.089242405706629,1.089242405706629,0.9528021742221341,0.9528021742221341,0.9528021742221341,0.0,0.0,0.0,73.50212857911845
2020-02-11,71.58887453050465,63.22635264813225,83.49025486276116,71.58887453050465,71.58887453050465,1.8714835065901498,1.8714835065901498,1.8714835065901498,1.0109904169247343,1.0109904169247343,1.0109904169247343,0.8604930896654156,0.8604930896654156,0.8604930896654156,0.0,0.0,0.0,73.4603580370948
2020-02-12,71.71766506181959,63.781006096740136,83.06411184789047,71.71766506181959,71.71766506181959,1.716872609988619,1.716872609988619,1.716872609988619,0.9760845581580438,0.9760845581580438,0.9760845581580438,0.740788051830575,0.740788051830575,0.740788051830575,0.0,0.0,0.0,73.4345376718082
2020-02-13,71.8464555931345,63.30413522512901,84.28557467262777,71.8464555931345,71.8464555931345,1.531729132873814,1.531729132873814,1.531729132873814,0.9372482889953274,0.9372482889953274,0.9372482889953274,0.5944808438784867,0.5944808438784867,0.5944808438784867,0.0,0.0,0.0,73.37818472600831
2020-02-14,72.00287539637192,63.11433272701801,83.40320020099556,72.00287539637192,72.00287539637192,1.3475750020497834,1.3475750020497834,1.3475750020497834,0.9248777555282649,0.9248777555282649,0.9248777555282649,0.4226972465215184,0.4226972465215184,0.4226972465215184,0.0,0.0,0.0,73.3504503984217
2020-02-18,72.62855460932184,63.97402407871475,83.24465858650522,72.62855460932184,72.62855460932184,0.5249392596973483,0.5249392596973483,0.5249392596973483,1.0109904169249793,1.0109904169249793,1.0109904169249793,-0.486051157227631,-0.486051157227631,-0.486051157227631,0.0,0.0,0.0,73.15349386901919
2020-02-19,72.78497441255932,62.52243483295302,82.33339821621807,72.78497441255932,72.78497441255932,0.21806661770845154,0.21806661770845154,0.21806661770845154,0.9760845581577563,0.9760845581577563,0.9760845581577563,-0.7580179404493047,-0.7580179404493047,-0.7580179404493047,0.0,0.0,0.0,73.00304103026777
2020-02-20,72.94139421579682,62.79909394034331,82.40623669852319,72.94139421579682,72.94139421579682,-0.10562038806883903,-0.10562038806883903,-0.10562038806883903,0.9372482889995576,0.9372482889995576,0.9372482889995576,-1.0428686770683966,-1.0428686770683966,-1.0428686770683966,0.0,0.0,0.0,72.83577382772798
2020-02-21,73.09781401903426,63.501465431350404,82.60505724542469,73.09781401903426,73.09781401903426,-0.41291233435613817,-0.41291233435613817,-0.41291233435613817,0.924877755525811,0.924877755525811,0.924877755525811,-1.3377900898819493,-1.3377900898819493,-1.3377900898819493,0.0,0.0,0.0,72.68490168467812
2020-02-24,73.56707342874668,62.17603484448199,82.9016909115852,73.56707342874668,73.56707342874668,-1.1641209555800849,-1.1641209555800849,-1.1641209555800849,1.0892424057090249,1.0892424057090249,1.0892424057090249,-2.25336336128911,-2.25336336128911,-2.25336336128911,0.0,0.0,0.0,72.4029524731666
2020-02-25,73.72349323198416,62.93672599844321,81.8202715808065,73.72349323198416,73.72349323198416,-1.5477396035253026,-1.5477396035253026,-1.5477396035253026,1.0109904169239838,1.0109904169239838,1.0109904169239838,-2.5587300204492864,-2.5587300204492864,-2.5587300204492864,0.0,0.0,0.0,72.17575362845886
2020-02-26,73.87991303522166,61.59441603643314,81.87214336100625,73.87991303522166,73.87991303522166,-1.8830805712674274,-1.8830805712674274,-1.8830805712674274,0.9760845581578701,0.9760845581578701,0.9760845581578701,-2.8591651294252975,-2.8591651294252975,-2.8591651294252975,0.0,0.0,0.0,71.99683246395423
2020-02-27,74.0363328384591,61.68052254861727,81.96143397082663,74.0363328384591,74.0363328384591,-2.214508821070007,-2.214508821070007,-2.214508821070007,0.9372482889953366,0.9372482889953366,0.9372482889953366,-3.1517571100653434,-3.1517571100653434,-3.1517571100653434,0.0,0.0,0.0,71.82182401738909
2020-02-28,74.19275264169659,61.94131902699491,81.37268482899161,74.19275264169659,74.19275264169659,-2.508837642072636,-2.508837642072636,-2.508837642072636,0.9248777555233572,0.9248777555233572,0.9248777555233572,-3.4337153975959933,-3.4337153975959933,-3.4337153975959933,0.0,0.0,0.0,71.68391499962395
2020-03-02,74.66201205140906,61.748685761305865,81.88861148926382,74.66201205140906,74.66201205140906,-3.1012164703422145,-3.1012164703422145,-3.1012164703422145,1.0892424057138765,1.0892424057138765,1.0892424057138765,-4.190458876056091,-4.190458876056091,-4.190458876056091,0.0,0.0,0.0,71.56079558106686
2020-03-03,74.81843185464656,61.218528303338154,81.99105414878728,74.81843185464656,74.81843185464656,-3.3946529935258996,-3.3946529935258996,-3.3946529935258996,1.0109904169229882,1.0109904169229882,1.0109904169229882,-4.405643410448888,-4.405643410448888,-4.405643410448888,0.0,0.0,0.0,71.42377886112067
2020-03-04,74.97485165788405,61.52971891141374,80.72171296435864,74.97485165788405,74.97485165788405,-3.623181894783196,-3.623181894783196,-3.623181894783196,0.9760845581580105,0.9760845581580105,0.9760845581580105,-4.599266452941206,-4.599266452941206,-4.599266452941206,0.0,0.0,0.0,71.35166976310084
2020-03-05,75.13127146112149,61.585218933420585,81.63521489804425,75.13127146112149,75.13127146112149,-3.8327003151380317,-3.8327003151380317,-3.8327003151380317,0.9372482889963633,0.9372482889963633,0.9372482889963633,-4.769948604134395,-4.769948604134395,-4.769948604134395,0.0,0.0,0.0,71.29857114598346
2020-03-06,75.28769126435898,61.2743794429418,81.6466844784641,75.28769126435898,75.28769126435898,-3.991750859630667,-3.991750859630667,-3.991750859630667,0.9248777555235888,0.9248777555235888,0.9248777555235888,-4.916628615154256,-4.916628615154256,-4.916628615154256,0.0,0.0,0.0,71.29594040472831
2020-03-09,75.7569506740714,61.7981289577622,81.22142506755648,75.7569506740714,75.7569506740714,-4.117793283413128,-4.117793283413128,-4.117793283413128,1.0892424057036056,1.0892424057036056,1.0892424057036056,-5.207035689116733,-5.207035689116733,-5.207035689116733,0.0,0.0,0.0,71.63915739065828
2020-03-10,75.91337047730889,61.674326406161086,81.58492100568276,75.91337047730889,75.91337047730889,-4.242786048214359,-4.242786048214359,-4.242786048214359,1.0109904169219928,1.0109904169219928,1.0109904169219928,-5.253776465136353,-5.253776465136353,-5.253776465136353,0.0,0.0,0.0,71.67058442909453
2020-03-11,76.06979028054639,61.41652322261653,82.07650374587817,76.06979028054639,76.06979028054639,-4.300142592923583,-4.300142592923583,-4.300142592923583,0.9760845581581241,0.9760845581581241,0.9760845581581241,-5.276227151081708,-5.276227151081708,-5.276227151081708,0.0,0.0,0.0,71.76964768762281
2020-03-12,76.22621008378383,62.07641220516454,81.47511156660872,76.22621008378383,76.22621008378383,-4.338061410615756,-4.338061410615756,-4.338061410615756,0.9372482889957879,0.9372482889957879,0.9372482889957879,-5.275309699611544,-5.275309699611544,-5.275309699611544,0.0,0.0,0.0,71.88814867316808
2020-03-13,76.38262988702131,62.10763229397613,82.40719634259985,76.38262988702131,76.38262988702131,-4.327362349048516,-4.327362349048516,-4.327362349048516,0.9248777555184489,0.9248777555184489,0.9248777555184489,-5.252240104566965,-5.252240104566965,-5.252240104566965,0.0,0.0,0.0,72.0552675379728
2020-03-16,76.85188929673373,62.61071794776719,81.80842679051926,76.85188929673373,76.85188929673373,-3.976916513367109,-3.976916513367109,-3.976916513367109,1.0892424057060213,1.0892424057060213,1.0892424057060213,-5.06615891907313,-5.06615891907313,-5.06615891907313,0.0,0.0,0.0,72.87497278336662
2020-03-17,77.00830909997123,62.851088520253825,82.92780681291117,77.00830909997123,77.00830909997123,-3.9606094975530346,-3.9606094975530346,-3.9606094975530346,1.0109904169222377,1.0109904169222377,1.0109904169222377,-4.971599914475272,-4.971599914475272,-4.971599914475272,0.0,0.0,0.0,73.04769960241819
2020-03-18,77.16472890320871,63.349356212493966,82.57823525403589,77.16472890320871,77.16472890320871,-3.8883192821491663,-3.8883192821491663,-3.8883192821491663,0.9760845581578366,0.9760845581578366,0.9760845581578366,-4.864403840307003,-4.864403840307003,-4.864403840307003,0.0,0.0,0.0,73.27640962105954
2020-03-19,77.32114870644615,63.75712588459007,83.44350192425979,77.32114870644615,77.32114870644615,-3.8096683046425985,-3.8096683046425985,-3.8096683046425985,0.9372482889952128,0.9372482889952128,0.9372482889952128,-4.7469165936378115,-4.7469165936378115,-4.7469165936378115,0.0,0.0,0.0,73.51148040180355
2020-03-20,77.47756850968365,64.12527889453489,83.82003778210985,77.47756850968365,77.47756850968365,-3.696661509150076,-3.696661509150076,-3.696661509150076,0.9248777555288288,0.9248777555288288,0.9248777555288288,-4.621539264678906,-4.621539264678906,-4.621539264678906,0.0,0.0,0.0,73.78090700053357
2020-03-23,77.94682791939613,65.72864250329421,84.0625412355867,77.94682791939613,77.94682791939613,-3.1327900911904605,-3.1327900911904605,-3.1327900911904605,1.0892424057060015,1.0892424057060015,1.0892424057060015,-4.222032496896462,-4.222032496896462,-4.222032496896462,0.0,0.0,0.0,74.81403782820567
2020-03-24,78.10324772263361,64.82760222586657,85.21815662621223,78.10324772263361,78.10324772263361,-3.0777716779950866,-3.0777716779950866,-3.0777716779950866,1.0109904169200017,1.0109904169200017,1.0109904169200017,-4.088762094915088,-4.088762094915088,-4.088762094915088,0.0,0.0,0.0,75.02547604463852
2020-03-25,78.25966752587111,64.7677731485713,84.59210339711812,78.25966752587111,78.25966752587111,-2.9829190886811308,-2.9829190886811308,-2.9829190886811308,0.9760845581579771,0.9760845581579771,0.9760845581579771,-3.959003646839108,-3.959003646839108,-3.959003646839108,0.0,0.0,0.0,75.27674843718998
2020-03-26,78.41608732910855,66.14403094419575,85.74323849163869,78.41608732910855,78.41608732910855,-2.8974050166257688,-2.8974050166257688,-2.8974050166257688,0.9372482889978413,0.9372482889978413,0.9372482889978413,-3.8346533056236103,-3.8346533056236103,-3.8346533056236103,0.0,0.0,0.0,75.51868231248278
2020-03-27,78.57250713234603,66.19029783996584,85.05545793766471,78.57250713234603,78.57250713234603,-2.7925273238547406,-2.7925273238547406,-2.7925273238547406,0.9248777555263751,0.9248777555263751,0.9248777555263751,-3.7174050793811158,-3.7174050793811158,-3.7174050793811158,0.0,0.0,0.0,75.77997980849129
2020-03-30,79.04176654205845,66.41291888240434,87.02132078658452,79.04176654205845,79.04176654205845,-2.332480787315977,-2.332480787315977,-2.332480787315977,1.0892424057059815,1.0892424057059815,1.0892424057059815,-3.421723193021959,-3.421723193021959,-3.421723193021959,0.0,0.0,0.0,76.70928575474248
2020-03-31,79.19818634529595,67.12111766436328,86.46895790278646,79.19818634529595,79.19818634529595,-2.334075916338706,-2.334075916338706,-2.334075916338706,1.0109904169241741,1.0109904169241741,1.0109904169241741,-3.34506633326288,-3.34506633326288,-3.34506633326288,0.0,0.0,0.0,76.86411042895725
2020-04-01,79.35460614853345,67.28931052127841,86.9072342948266,79.35460614853345,79.35460614853345,-2.3042252029116677,-2.3042252029116677,-2.3042252029116677,0.9760845581578902,0.9760845581578902,0.9760845581578902,-3.280309761069558,-3.280309761069558,-3.280309761069558,0.0,0.0,0.0,77.05038094562178
2020-04-02,79.51102595177088,67.03679357732454,86.98973169992128,79.51102595177088,79.51102595177088,-2.29037860753618,-2.29037860753618,-2.29037860753618,0.937248288997266,0.937248288997266,0.937248288997266,-3.2276268965334456,-3.2276268965334456,-3.2276268965334456,0.0,0.0,0.0,77.22064734423469
2020-04-03,79.66744575500837,67.44222083273286,86.98395769163629,79.66744575500837,79.66744575500837,-2.2620601732539587,-2.2620601732539587,-2.2620601732539587,0.9248777555266068,0.9248777555266068,0.9248777555266068,-3.1869379287805657,-3.1869379287805657,-3.1869379287805657,0.0,0.0,0.0,77.40538558175442
2020-04-06,80.1367051647208,67.44798177281723,88.16423682528712,80.1367051647208,80.1367051647208,-2.043333681688957,-2.043333681688957,-2.043333681688957,1.0892424057108328,1.0892424057108328,1.0892424057108328,-3.1325760873997894,-3.1325760873997894,-3.1325760873997894,0.0,0.0,0.0,78.09337148303183
2020-04-07,80.29312496795828,67.69540750067497,88.5609108558895,80.29312496795828,80.29312496795828,-2.123615007455197,-2.123615007455197,-2.123615007455197,1.010990416923179,1.010990416923179,1.010990416923179,-3.1346054243783756,-3.1346054243783756,-3.1346054243783756,0.0,0.0,0.0,78.16950996050308
2020-04-08,80.44954477119578,67.76076862223154,88.08635894870255,80.44954477119578,80.44954477119578,-2.1690109797945683,-2.1690109797945683,-2.1690109797945683,0.9760845581580039,0.9760845581580039,0.9760845581580039,-3.1450955379525722,-3.1450955379525722,-3.1450955379525722,0.0,0.0,0.0,78.28053379140121
2020-04-09,80.60596457443322,67.95566562195899,88.3244737764335,80.60596457443322,80.60596457443322,-2.2256511425031578,-2.2256511425031578,-2.2256511425031578,0.9372482889982927,0.9372482889982927,0.9372482889982927,-3.1628994315014505,-3.1628994315014505,-3.1628994315014505,0.0,0.0,0.0,78.38031343193006
2020-04-13,81.23164378738312,69.70591074556145,88.87968358072538,81.23164378738312,81.23164378738312,-2.1932406689277593,-2.1932406689277593,-2.1932406689277593,1.0892424057108132,1.0892424057108132,1.0892424057108132,-3.2824830746385727,-3.2824830746385727,-3.2824830746385727,0.0,0.0,0.0,79.03840311845536
2020-04-14,81.38806359062067,68.88911621599685,88.60292678779044,81.38806359062067,81.38806359062067,-2.3072976071355193,-2.3072976071355193,-2.3072976071355193,1.0109904169221833,1.0109904169221833,1.0109904169221833,-3.318288024057703,-3.318288024057703,-3.318288024057703,0.0,0.0,0.0,79.08076598348515
2020-04-15,81.54448339385817,68.91046483704305,88.78843736399251,81.54448339385817,81.54448339385817,-2.3780774906568714,-2.3780774906568714,-2.3780774906568714,0.9760845581579167,0.9760845581579167,0.9760845581579167,-3.354162048814788,-3.354162048814788,-3.354162048814788,0.0,0.0,0.0,79.1664059032013
2020-04-16,81.7009031970956,67.98068024553511,88.78387341639879,81.7009031970956,81.7009031970956,-2.4518758463775536,-2.4518758463775536,-2.4518758463775536,0.9372482889956736,0.9372482889956736,0.9372482889956736,-3.389124135373227,-3.389124135373227,-3.389124135373227,0.0,0.0,0.0,79.24902735071805
2020-04-17,81.8573230003331,69.0236720525148,88.87308541736442,81.8573230003331,81.8573230003331,-2.4974462077752566,-2.4974462077752566,-2.4974462077752566,0.9248777555216987,0.9248777555216987,0.9248777555216987,-3.4223239632969555,-3.4223239632969555,-3.4223239632969555,0.0,0.0,0.0,79.35987679255784
2020-04-20,82.32658241004552,69.58938264903283,89.46624994696639,82.32658241004552,82.32658241004552,-2.415867204985308,-2.415867204985308,-2.415867204985308,1.0892424057132288,1.0892424057132288,1.0892424057132288,-3.5051096106985367,-3.5051096106985367,-3.5051096106985367,0.0,0.0,0.0,79.91071520506021
2020-04-21,82.483002213283,70.28820879216326,90.79833172809592,82.483002213283,82.483002213283,-2.514839643480402,-2.514839643480402,-2.514839643480402,1.0109904169251154,1.0109904169251154,1.0109904169251154,-3.525830060405518,-3.525830060405518,-3.525830060405518,0.0,0.0,0.0,79.9681625698026
2020-04-22,82.6394220165205,70.76537246077109,89.53383222014021,82.6394220165205,82.6394220165205,-2.5668030817653764,-2.5668030817653764,-2.5668030817653764,0.9760845581580305,0.9760845581580305,0.9760845581580305,-3.542887639923407,-3.542887639923407,-3.542887639923407,0.0,0.0,0.0,80.07261893475513
2020-04-23,82.79584181975794,70.47868738063356,89.23126418382014,82.79584181975794,82.79584181975794,-2.619133629580355,-2.619133629580355,-2.619133629580355,0.9372482889967001,0.9372482889967001,0.9372482889967001,-3.556381918577055,-3.556381918577055,-3.556381918577055,0.0,0.0,0.0,80.17670819017758
2020-04-24,82.95226162299542,70.49713107130259,89.452606810556,82.95226162299542,82.95226162299542,-2.6416754824296844,-2.6416754824296844,-2.6416754824296844,0.9248777555219304,0.9248777555219304,0.9248777555219304,-3.566553237951615,-3.566553237951615,-3.566553237951615,0.0,0.0,0.0,80.31058614056573
2020-04-27,83.42152103270784,71.23243437759757,90.9986409446699,83.42152103270784,83.42152103270784,-2.492027978583518,-2.492027978583518,-2.492027978583518,1.089242405705394,1.089242405705394,1.089242405705394,-3.5812703842889118,-3.5812703842889118,-3.5812703842889118,0.0,0.0,0.0,80.92949305412432
2020-04-28,83.57794083594534,70.63381890693418,90.71629038227277,83.57794083594534,83.57794083594534,-2.5717268092869414,-2.5717268092869414,-2.5717268092869414,1.01099041692412,1.01099041692412,1.01099041692412,-3.582717226211061,-3.582717226211061,-3.582717226211061,0.0,0.0,0.0,81.0062140266584
2020-04-29,83.73436063918284,70.83738193940341,91.42000813295479,83.73436063918284,83.73436063918284,-2.6073804212048497,-2.6073804212048497,-2.6073804212048497,0.9760845581577428,0.9760845581577428,0.9760845581577428,-3.5834649793625926,-3.5834649793625926,-3.5834649793625926,0.0,0.0,0.0,81.12698021797799
2020-04-30,83.89078044242027,71.82986572617547,90.86064752557748,83.89078044242027,83.89078044242027,-2.646904864322279,-2.646904864322279,-2.646904864322279,0.9372482889961249,0.9372482889961249,0.9372482889961249,-3.5841531533184035,-3.5841531533184035,-3.5841531533184035,0.0,0.0,0.0,81.24387557809798
2020-05-01,84.04720024565776,72.26067849138217,91.50200172070706,84.04720024565776,84.04720024565776,-2.6605209213232,-2.6605209213232,-2.6605209213232,0.9248777555269387,0.9248777555269387,0.9248777555269387,-3.5853986768501387,-3.5853986768501387,-3.5853986768501387,0.0,0.0,0.0,81.38667932433457
2020-05-04,84.51645965537018,71.95188751382128,91.96149024158717,84.51645965537018,84.51645965537018,-2.508555556187965,-2.508555556187965,-2.508555556187965,1.0892424057078094,1.0892424057078094,1.0892424057078094,-3.5977979618957736,-3.5977979618957736,-3.5977979618957736,0.0,0.0,0.0,82.00790409918221
2020-05-05,84.67287945860767,71.87770541473225,91.75480628090226,84.67287945860767,84.67287945860767,-2.5951681594604423,-2.5951681594604423,-2.5951681594604423,1.0109904169231243,1.0109904169231243,1.0109904169231243,-3.606158576383567,-3.606158576383567,-3.606158576383567,0.0,0.0,0.0,82.07771129914723
2020-05-06,84.82929926184511,72.22221174790648,91.81588773890577,84.82929926184511,84.82929926184511,-2.640941606947023,-2.640941606947023,-2.640941606947023,0.9760845581578562,0.9760845581578562,0.9760845581578562,-3.6170261651048796,-3.6170261651048796,-3.6170261651048796,0.0,0.0,0.0,82.18835765489808
2020-05-07,84.9857190650826,72.37801728955178,92.23601190129234,84.9857190650826,84.9857190650826,-2.69319657933122,-2.69319657933122,-2.69319657933122,0.9372482889971514,0.9372482889971514,0.9372482889971514,-3.6304448683283708,-3.6304448683283708,-3.6304448683283708,0.0,0.0,0.0,82.29252248575139
2020-05-08,85.14213886832015,72.1781443069337,92.4987999600344,85.14213886832015,85.14213886832015,-2.721443887846518,-2.721443887846518,-2.721443887846518,0.9248777555271703,0.9248777555271703,0.9248777555271703,-3.6463216433736885,-3.6463216433736885,-3.6463216433736885,0.0,0.0,0.0,82.42069498047363
2020-05-11,85.61139827803257,73.80175263804767,92.6153059585389,85.61139827803257,85.61139827803257,-2.616486084530028,-2.616486084530028,-2.616486084530028,1.0892424057077894,1.0892424057077894,1.0892424057077894,-3.705728490237818,-3.705728490237818,-3.705728490237818,0.0,0.0,0.0,82.99491219350254
2020-05-12,85.76781808127006,71.9138107046858,92.14027132159107,85.76781808127006,85.76781808127006,-2.716841287354091,-2.716841287354091,-2.716841287354091,1.0109904169233692,1.0109904169233692,1.0109904169233692,-3.7278317042774605,-3.7278317042774605,-3.7278317042774605,0.0,0.0,0.0,83.05097679391598
2020-05-13,85.9242378845075,73.38023381320939,92.84891736888625,85.9242378845075,85.9242378845075,-2.77391400260488,-2.77391400260488,-2.77391400260488,0.9760845581579971,0.9760845581579971,0.9760845581579971,-3.749998560762877,-3.749998560762877,-3.749998560762877,0.0,0.0,0.0,83.15032388190262
2020-05-14,86.08065768774499,73.43542969208616,92.18915887897019,86.08065768774499,86.08065768774499,-2.83419950022946,-2.83419950022946,-2.83419950022946,0.9372482889965763,0.9372482889965763,0.9372482889965763,-3.7714477892260367,-3.7714477892260367,-3.7714477892260367,0.0,0.0,0.0,83.24645818751553
2020-05-15,86.23707749098249,73.266616829535,93.12122650594154,86.23707749098249,86.23707749098249,-2.866463393683983,-2.866463393683983,-2.866463393683983,0.9248777555247166,0.9248777555247166,0.9248777555247166,-3.7913411492086997,-3.7913411492086997,-3.7913411492086997,0.0,0.0,0.0,83.3706140972985
2020-05-18,86.70633690069491,74.0473072784077,94.89706486824635,86.70633690069491,86.70633690069491,-2.743709695007689,-2.743709695007689,-2.743709695007689,1.08924240570239,1.08924240570239,1.08924240570239,-3.8329521007100786,-3.8329521007100786,-3.8329521007100786,0.0,0.0,0.0,83.96262720568721
2020-05-19,86.86275670393239,74.76573502508163,94.1569899116358,86.86275670393239,86.86275670393239,-2.8269547129902515,-2.8269547129902515,-2.8269547129902515,1.0109904169236137,1.0109904169236137,1.0109904169236137,-3.837945129913865,-3.837945129913865,-3.837945129913865,0.0,0.0,0.0,84.03580199094213
2020-05-20,87.01917650716983,73.99582428003876,94.07429803998271,87.01917650716983,87.01917650716983,-2.861102017893277,-2.861102017893277,-2.861102017893277,0.97608455815791,0.97608455815791,0.97608455815791,-3.8371865760511867,-3.8371865760511867,-3.8371865760511867,0.0,0.0,0.0,84.15807448927656
2020-05-21,87.17559631040733,73.03789074139586,94.20262969382456,87.17559631040733,87.17559631040733,-2.892756602916726,-2.892756602916726,-2.892756602916726,0.9372482889992046,0.9372482889992046,0.9372482889992046,-3.8300048919159306,-3.8300048919159306,-3.8300048919159306,0.0,0.0,0.0,84.28283970749061
2020-05-22,87.33201611364481,73.76677571305484,94.30340516510148,87.33201611364481,87.33201611364481,-2.890955838345021,-2.890955838345021,-2.890955838345021,0.9248777555222626,0.9248777555222626,0.9248777555222626,-3.8158335938672834,-3.8158335938672834,-3.8158335938672834,0.0,0.0,0.0,84.44106027529979
2020-05-26,87.95769532659473,75.2098118373097,95.97235754652188,87.95769532659473,87.95769532659473,-2.6713722136165723,-2.6713722136165723,-2.6713722136165723,1.0109904169226187,1.0109904169226187,1.0109904169226187,-3.682362630539191,-3.682362630539191,-3.682362630539191,0.0,0.0,0.0,85.28632311297815
2020-05-27,88.11411512983217,75.9801473950112,95.62602734875972,88.11411512983217,88.11411512983217,-2.6532062350037195,-2.6532062350037195,-2.6532062350037195,0.9760845581578228,0.9760845581578228,0.9760845581578228,-3.6292907931615424,-3.6292907931615424,-3.6292907931615424,0.0,0.0,0.0,85.46090889482845
2020-05-28,88.27053493306965,75.54386889737168,96.3050655625976,88.27053493306965,88.27053493306965,-2.6313763796140193,-2.6313763796140193,-2.6313763796140193,0.9372482889965855,0.9372482889965855,0.9372482889965855,-3.568624668610604,-3.568624668610604,-3.568624668610604,0.0,0.0,0.0,85.63915855345563
2020-05-29,88.42695473630715,76.0231590546713,96.04372150228427,88.42695473630715,88.42695473630715,-2.575858591884869,-2.575858591884869,-2.575858591884869,0.9248777555299565,0.9248777555299565,0.9248777555299565,-3.500736347414825,-3.500736347414825,-3.500736347414825,0.0,0.0,0.0,85.85109614442229
2020-06-01,88.89621414601963,77.05446611554763,97.14045475926478,88.89621414601963,88.89621414601963,-2.1697615221047255,-2.1697615221047255,-2.1697615221047255,1.0892424057072214,1.0892424057072214,1.0892424057072214,-3.2590039278119467,-3.2590039278119467,-3.2590039278119467,0.0,0.0,0.0,86.72645262391491
2020-06-02,89.05263394925711,77.03545310949232,97.96587323392072,89.05263394925711,89.05263394925711,-2.1568749919617485,-2.1568749919617485,-2.1568749919617485,1.0109904169216228,1.0109904169216228,1.0109904169216228,-3.1678654088833715,-3.1678654088833715,-3.1678654088833715,0.0,0.0,0.0,86.89575895729537
2020-06-03,89.20905375249455,77.39524507295349,97.38685445162425,89.20905375249455,89.20905375249455,-2.096529365996584,-2.096529365996584,-2.096529365996584,0.9760845581579367,0.9760845581579367,0.9760845581579367,-3.072613924154521,-3.072613924154521,-3.072613924154521,0.0,0.0,0.0,87.11252438649797
2020-06-04,89.36547355573205,76.99651831919057,97.44892054545096,89.36547355573205,89.36547355573205,-2.03670961668562,-2.03670961668562,-2.03670961668562,0.9372482889976121,0.9372482889976121,0.9372482889976121,-2.9739579056832324,-2.9739579056832324,-2.9739579056832324,0.0,0.0,0.0,87.32876393904644
2020-06-05,89.52189335896954,77.48156580048693,97.97116177092656,89.52189335896954,89.52189335896954,-1.9476961755104976,-1.9476961755104976,-1.9476961755104976,0.9248777555301883,0.9248777555301883,0.9248777555301883,-2.872573931040686,-2.872573931040686,-2.872573931040686,0.0,0.0,0.0,87.57419718345903
2020-06-08,89.99115276868196,78.62434623281348,98.17757226368788,89.99115276868196,89.99115276868196,-1.4685722851082812,-1.4685722851082812,-1.4685722851082812,1.0892424057072017,1.0892424057072017,1.0892424057072017,-2.557814690815483,-2.557814690815483,-2.557814690815483,0.0,0.0,0.0,88.52258048357368
2020-06-09,90.14757257191937,78.60346166069064,98.3380382383491,90.14757257191937,90.14757257191937,-1.4397982260690285,-1.4397982260690285,-1.4397982260690285,1.010990416924555,1.010990416924555,1.010990416924555,-2.4507886429935835,-2.4507886429935835,-2.4507886429935835,0.0,0.0,0.0,88.70777434585034
2020-06-10,90.31059973379733,78.74129453807697,99.78048345785855,90.31059973379733,90.31059973379733,-1.367031334473106,-1.367031334473106,-1.367031334473106,0.9760845581580503,0.9760845581580503,0.9760845581580503,-2.343115892631156,-2.343115892631156,-2.343115892631156,0.0,0.0,0.0,88.94356839932422
2020-06-11,90.47362689567531,79.155787351698,98.65748278377262,90.47362689567531,90.47362689567531,-1.2975805930960975,-1.2975805930960975,-1.2975805930960975,0.9372482889970368,0.9372482889970368,0.9372482889970368,-2.2348288820931344,-2.2348288820931344,-2.2348288820931344,0.0,0.0,0.0,89.17604630257921
2020-06-12,90.63665405755333,80.02709047254537,98.74439002655937,90.63665405755333,90.63665405755333,-1.2009325372768462,-1.2009325372768462,-1.2009325372768462,0.9248777555250485,0.9248777555250485,0.9248777555250485,-2.1258102928018947,-2.1258102928018947,-2.1258102928018947,0.0,0.0,0.0,89.43572152027649
